time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
77.0000,36.95,887.9,38.1,0.8911,17.451,15.550
77.1667,34.52,891.1,36.7,0.9001,17.400,15.661
77.3333,32.22,892.1,37.0,0.8989,17.646,15.863
77.5000,30.71,890.9,36.7,0.9049,17.318,15.671
77.6667,28.25,886.3,37.3,0.9085,17.272,15.692
77.8333,24.45,888.6,37.0,0.9154,17.253,15.793
78.0000,23.24,887.1,36.8,0.9203,17.394,16.007
78.1667,25.35,886.2,36.9,0.9139,17.345,15.852
78.3333,27.88,884.7,36.4,0.9077,17.177,15.591
78.5000,30.22,882.7,37.3,0.9077,17.510,15.894
78.6667,32.44,882.5,36.2,0.9046,17.230,15.586
78.8333,35.02,880.0,38.3,0.8960,17.022,15.251
79.0000,37.17,877.4,36.5,0.8939,16.991,15.189
79.1667,39.78,880.2,38.0,0.8880,17.258,15.325
79.3333,41.99,882.5,39.6,0.8835,17.195,15.192
79.5000,43.67,877.6,40.2,0.8833,17.105,15.109
79.6667,46.22,877.4,38.4,0.8765,16.930,14.840
79.8333,48.17,876.1,38.0,0.8741,17.064,14.915
80.0000,51.43,873.7,37.9,0.8657,17.117,14.818
80.1667,53.01,877.0,39.4,0.8607,17.038,14.664
80.3333,55.70,874.0,37.5,0.8601,17.089,14.698
80.5000,57.93,872.2,37.7,0.8589,17.041,14.636
80.6667,60.11,879.1,39.3,0.8517,17.140,14.598
80.8333,63.09,873.3,39.8,0.8471,17.000,14.401
81.0000,64.86,871.1,38.3,0.8421,16.931,14.259
81.1667,62.56,871.7,38.6,0.8456,16.986,14.364
81.3333,60.35,877.4,39.5,0.8488,17.165,14.571
81.5000,57.81,872.1,40.3,0.8507,17.023,14.483
81.6667,55.73,870.4,39.5,0.8580,16.920,14.518
81.8333,53.13,872.8,39.9,0.8619,16.959,14.616
82.0000,50.98,878.4,40.3,0.8674,17.147,14.873
82.1667,48.95,868.3,40.8,0.8712,16.882,14.708
82.3333,46.15,867.0,41.1,0.8727,16.919,14.765
82.5000,43.57,869.6,42.4,0.8820,16.875,14.883
82.6667,41.03,865.9,41.6,0.8860,16.784,14.870
82.8333,39.01,864.6,41.8,0.8868,16.983,15.060
83.0000,36.87,867.3,42.4,0.8945,16.750,14.983
83.1667,34.60,870.6,41.4,0.8944,16.964,15.173
83.3333,32.13,863.7,40.9,0.9011,16.737,15.082
83.5000,30.10,865.2,42.8,0.9028,16.908,15.264
83.6667,27.71,858.3,43.8,0.9092,16.499,15.001
83.8333,25.41,870.2,42.2,0.9113,16.961,15.456
84.0000,23.37,866.1,42.6,0.9183,16.910,15.529
84.1667,25.28,854.3,44.1,0.9119,16.726,15.252
84.3333,27.62,862.9,45.2,0.9095,16.790,15.270
84.5000,30.01,864.2,43.9,0.9055,16.804,15.216
84.6667,32.14,857.7,43.5,0.8980,16.708,15.005
84.8333,34.88,861.8,44.9,0.8961,16.772,15.028
85.0000,37.41,860.2,43.3,0.8883,16.817,14.938
85.1667,39.42,856.2,44.5,0.8866,16.631,14.745
85.3333,41.67,861.4,45.2,0.8856,16.722,14.809
85.5000,43.88,863.1,46.3,0.8785,16.733,14.700
85.6667,46.27,862.3,44.5,0.8760,16.836,14.748
85.8333,49.12,861.0,45.2,0.8696,16.725,14.543
86.0000,50.94,854.1,45.1,0.8626,16.802,14.493
86.1667,53.47,855.1,46.3,0.8661,16.480,14.273
86.3333,56.14,861.5,45.5,0.8581,16.589,14.235
86.5000,58.21,858.2,47.2,0.8526,16.669,14.211
86.6667,60.04,861.2,48.3,0.8500,16.687,14.185
86.8333,62.80,860.8,45.6,0.8469,16.690,14.135
87.0000,65.24,856.6,45.3,0.8375,16.589,13.894
87.1667,62.78,857.0,46.1,0.8411,16.647,14.001
87.3333,60.58,861.2,47.0,0.8483,16.657,14.131
87.5000,57.70,862.6,46.9,0.8556,16.647,14.243
87.6667,56.02,856.1,46.8,0.8571,16.617,14.243
87.8333,53.39,861.3,46.4,0.8622,16.683,14.384
88.0000,51.11,859.8,47.5,0.8689,16.662,14.477
88.1667,48.75,859.8,46.7,0.8685,16.752,14.549
88.3333,46.08,860.7,47.0,0.8721,16.680,14.547
88.5000,43.85,857.4,46.7,0.8807,16.438,14.477
88.6667,41.73,857.6,46.6,0.8793,16.619,14.613
88.8333,39.09,860.5,48.0,0.8914,16.668,14.857
89.0000,37.36,857.0,46.9,0.8887,16.494,14.659
89.1667,34.60,862.9,47.2,0.8936,16.663,14.891
89.3333,32.86,860.2,48.3,0.9011,16.556,14.919
89.5000,29.91,866.5,49.2,0.9039,16.853,15.234
89.6667,27.39,865.0,47.6,0.9055,16.785,15.199
89.8333,25.61,857.2,47.2,0.9139,16.511,15.090
90.0000,23.45,862.6,48.2,0.9185,16.703,15.342
90.1667,25.89,867.2,46.0,0.9110,16.860,15.360
90.3333,28.18,865.1,48.4,0.9049,16.728,15.137
90.5000,29.70,861.8,48.7,0.9043,16.723,15.123
90.6667,31.76,865.5,47.7,0.8990,16.838,15.137
90.8333,34.88,863.8,47.0,0.8942,16.756,14.984
91.0000,36.14,866.2,46.8,0.8946,16.796,15.025
91.1667,39.12,866.8,47.0,0.8852,16.885,14.946
91.3333,41.65,868.2,47.9,0.8837,16.649,14.714
91.5000,43.54,860.9,47.4,0.8769,16.723,14.665
91.6667,46.45,868.3,47.3,0.8730,16.854,14.713
91.8333,48.66,865.5,45.8,0.8651,16.899,14.619
92.0000,50.70,861.9,46.6,0.8655,16.567,14.338
92.1667,52.98,862.0,46.8,0.8644,16.642,14.385
92.3333,55.65,866.7,47.2,0.8572,17.006,14.578
92.5000,58.19,866.6,45.9,0.8542,16.750,14.308
92.6667,60.15,871.6,45.8,0.8472,17.000,14.402
92.8333,62.58,874.3,47.7,0.8402,16.952,14.244
93.0000,65.40,870.2,47.1,0.8373,16.687,13.972
93.1667,62.78,866.5,44.7,0.8434,16.762,14.137
93.3333,60.44,870.9,45.4,0.8476,16.807,14.246
93.5000,58.18,867.6,45.8,0.8557,16.433,14.063
93.6667,55.46,863.6,45.2,0.8561,16.562,14.178
93.8333,53.34,872.0,44.8,0.8624,16.911,14.585
94.0000,50.66,868.8,45.3,0.8644,16.858,14.572
94.1667,48.81,874.7,44.3,0.8651,16.738,14.480
94.3333,46.19,873.1,43.9,0.8715,16.957,14.777
94.5000,43.60,876.4,44.6,0.8775,16.869,14.803
94.6667,41.43,882.0,43.5,0.8851,16.917,14.973
94.8333,39.61,878.3,43.9,0.8850,16.773,14.843
95.0000,36.74,876.2,44.6,0.8895,16.908,15.040
95.1667,34.45,882.9,44.5,0.8937,16.973,15.169
95.3333,31.99,874.1,43.3,0.8983,16.859,15.144
95.5000,29.99,878.1,41.2,0.9017,16.831,15.177
95.6667,28.06,878.6,42.6,0.9075,16.976,15.405
95.8333,25.02,883.4,42.4,0.9151,17.003,15.560
96.0000,22.51,883.4,41.8,0.9140,17.092,15.622
96.1667,25.54,882.2,41.3,0.9160,16.904,15.484
96.3333,27.68,879.3,41.9,0.9084,16.893,15.345
96.5000,30.36,885.6,41.9,0.9031,17.128,15.469
96.6667,33.03,883.3,40.6,0.8957,17.076,15.295
96.8333,34.37,882.4,40.3,0.8970,16.975,15.226
97.0000,37.26,881.8,40.3,0.8906,17.063,15.195
97.1667,39.55,887.6,40.9,0.8876,17.290,15.347
97.3333,41.93,882.2,39.8,0.8824,16.737,14.770
97.5000,43.56,878.7,40.5,0.8771,16.939,14.857
97.6667,46.17,887.2,38.5,0.8694,17.207,14.960
97.8333,48.39,891.7,39.9,0.8703,17.142,14.919
98.0000,51.31,887.8,39.6,0.8634,17.149,14.806
98.1667,53.94,888.9,37.9,0.8553,17.146,14.664
98.3333,55.36,895.3,38.1,0.8536,17.230,14.707
98.5000,57.76,892.9,38.9,0.8475,17.284,14.648
98.6667,60.43,889.6,39.9,0.8462,17.207,14.560
98.8333,62.59,896.3,38.2,0.8441,17.218,14.533
99.0000,64.95,895.7,36.8,0.8384,17.256,14.467
99.1667,61.97,898.3,37.0,0.8405,17.306,14.546
99.3333,60.72,894.2,36.9,0.8443,17.242,14.558
99.5000,57.81,894.0,37.6,0.8529,17.075,14.563
99.6667,55.61,898.4,37.4,0.8563,17.444,14.938
99.8333,53.06,900.4,36.5,0.8587,17.289,14.846
100.0000,51.50,901.8,36.8,0.8591,17.483,15.021
100.1667,48.72,904.1,37.4,0.8663,17.440,15.108
100.3333,45.99,897.1,38.1,0.8740,17.196,15.029
100.5000,43.34,905.6,34.7,0.8763,17.305,15.165
100.6667,41.39,899.4,36.3,0.8809,17.270,15.212
100.8333,39.49,900.1,37.2,0.8817,17.417,15.357
101.0000,36.96,904.4,36.3,0.8839,17.216,15.218
101.1667,35.38,902.2,36.3,0.8904,17.366,15.462
101.3333,31.97,903.0,36.3,0.8984,17.347,15.585
101.5000,29.63,905.8,36.2,0.8992,17.536,15.768
101.6667,27.07,907.4,35.9,0.9038,17.559,15.869
101.8333,25.53,913.3,37.0,0.9121,17.559,16.015
102.0000,22.98,908.0,35.8,0.9130,17.449,15.930
102.1667,25.57,908.8,35.9,0.9085,17.521,15.918
102.3333,28.11,910.1,36.7,0.9033,17.602,15.900
102.5000,29.98,911.3,36.1,0.9017,17.502,15.782
102.6667,32.42,914.6,33.7,0.8926,17.631,15.738
102.8333,34.18,912.6,35.5,0.8945,17.812,15.932
103.0000,36.49,910.9,34.9,0.8878,17.512,15.547
103.1667,38.85,912.1,36.0,0.8880,17.463,15.507
103.3333,41.70,920.9,36.5,0.8820,17.620,15.541
103.5000,44.29,918.4,35.7,0.8753,17.582,15.389
103.6667,46.96,918.7,35.6,0.8726,17.634,15.387
103.8333,48.96,917.5,36.3,0.8667,17.656,15.303
104.0000,50.94,918.9,34.8,0.8605,17.583,15.130
104.1667,53.23,917.8,36.0,0.8585,17.553,15.069
104.3333,56.18,917.5,35.7,0.8531,17.532,14.957
104.5000,58.41,921.9,37.7,0.8492,17.662,14.998
104.6667,60.45,924.4,36.0,0.8424,17.835,15.024
104.8333,63.20,922.0,38.0,0.8388,17.592,14.757
105.0000,65.02,923.2,35.1,0.8341,17.809,14.855
105.1667,62.93,926.4,37.3,0.8415,17.834,15.008
105.3333,59.96,921.0,37.8,0.8481,17.618,14.941
105.5000,58.22,925.4,37.8,0.8492,17.771,15.091
105.6667,55.53,927.3,37.5,0.8528,17.933,15.293
105.8333,53.30,931.7,38.7,0.8601,17.666,15.193
106.0000,50.95,927.0,37.6,0.8649,17.794,15.391
106.1667,48.60,932.2,37.3,0.8698,17.785,15.469
106.3333,46.35,934.4,38.5,0.8738,17.935,15.672
106.5000,44.14,928.9,37.8,0.8760,17.710,15.514
106.6667,42.03,933.6,36.3,0.8778,17.772,15.600
106.8333,39.20,933.2,37.3,0.8848,17.789,15.740
107.0000,36.84,929.7,36.9,0.8880,17.925,15.918
107.1667,34.77,930.2,38.4,0.8908,17.934,15.975
107.3333,32.21,936.0,39.0,0.8943,17.983,16.083
107.5000,30.33,931.4,39.0,0.9013,17.779,16.025
107.6667,28.27,932.5,38.5,0.9032,17.924,16.189
107.8333,24.93,934.0,38.8,0.9076,17.951,16.293
108.0000,22.83,929.5,39.5,0.9112,17.781,16.203
108.1667,24.79,937.6,39.3,0.9100,17.932,16.318
108.3333,27.33,935.4,40.6,0.9035,17.916,16.186
108.5000,30.01,937.7,39.6,0.8994,17.833,16.039
108.6667,32.23,934.0,38.3,0.8973,17.815,15.985
108.8333,34.80,937.9,40.5,0.8924,17.923,15.994
109.0000,36.58,938.1,41.0,0.8919,17.924,15.987
109.1667,39.37,934.9,39.6,0.8829,17.739,15.662
109.3333,41.42,939.2,39.2,0.8797,17.898,15.746
109.5000,44.11,942.5,41.1,0.8756,18.017,15.776
109.6667,46.41,933.2,41.6,0.8709,17.989,15.667
109.8333,48.71,942.8,40.3,0.8683,17.930,15.569
110.0000,50.64,937.3,41.1,0.8607,17.784,15.307
110.1667,53.21,942.3,42.6,0.8596,18.005,15.478
110.3333,55.86,938.2,42.9,0.8503,18.039,15.338
110.5000,57.68,932.8,43.2,0.8503,17.939,15.254
110.6667,60.55,935.3,41.8,0.8414,17.921,15.078
110.8333,62.82,938.6,40.3,0.8379,18.087,15.156
111.0000,64.70,933.5,40.6,0.8343,17.905,14.938
111.1667,62.36,936.0,41.5,0.8420,17.848,15.027
111.3333,60.54,935.2,43.6,0.8424,17.872,15.056
111.5000,57.28,937.5,43.1,0.8517,17.860,15.211
111.6667,55.29,941.4,42.1,0.8546,17.851,15.256
111.8333,53.33,937.9,42.8,0.8590,17.742,15.241
112.0000,50.82,936.2,42.1,0.8617,17.866,15.396
112.1667,48.51,941.7,42.9,0.8639,17.856,15.425
112.3333,46.54,941.1,43.3,0.8693,17.920,15.578
112.5000,43.73,939.4,42.9,0.8776,17.824,15.643
112.6667,41.20,939.6,41.7,0.8788,17.810,15.652
112.8333,39.10,941.0,43.0,0.8838,17.872,15.795
113.0000,36.78,940.6,42.9,0.8841,17.883,15.810
113.1667,34.51,944.5,42.6,0.8879,17.970,15.956
113.3333,32.29,935.3,42.9,0.8930,18.051,16.120
113.5000,29.71,939.0,41.7,0.8987,17.855,16.047
113.6667,27.10,942.3,43.1,0.9040,17.947,16.223
113.8333,25.48,934.4,42.5,0.9082,17.743,16.114
114.0000,22.76,934.3,42.2,0.9140,17.783,16.254
114.1667,25.57,941.3,44.0,0.9080,17.879,16.235
114.3333,27.76,937.5,44.1,0.9012,17.865,16.101
114.5000,30.15,936.5,43.1,0.8970,17.875,16.033
114.6667,32.42,938.8,41.5,0.8928,17.909,15.989
114.8333,34.85,939.3,42.8,0.8864,17.922,15.886
115.0000,37.10,936.0,42.8,0.8873,17.733,15.735
115.1667,38.87,941.8,42.6,0.8792,18.044,15.865
115.3333,41.64,938.2,42.7,0.8751,17.872,15.640
115.5000,44.01,942.1,42.9,0.8726,17.896,15.615
115.6667,46.15,939.5,42.1,0.8704,17.946,15.620
115.8333,48.71,934.7,42.0,0.8631,17.806,15.369
116.0000,50.98,932.5,41.2,0.8605,17.675,15.210
116.1667,53.21,932.1,40.2,0.8551,17.831,15.248
116.3333,55.09,937.2,42.1,0.8569,17.802,15.255
116.5000,58.19,931.1,40.5,0.8489,17.648,14.981
116.6667,60.74,934.1,41.6,0.8438,17.722,14.954
116.8333,63.02,926.6,39.1,0.8394,17.549,14.731
117.0000,65.08,935.5,39.6,0.8364,17.621,14.738
117.1667,62.47,935.5,41.6,0.8397,17.679,14.845
117.3333,60.31,935.7,42.5,0.8456,17.699,14.966
117.5000,58.01,928.8,40.7,0.8445,17.616,14.877
117.6667,55.53,938.8,39.2,0.8528,17.860,15.230
117.8333,53.07,936.8,40.3,0.8530,17.733,15.126
118.0000,51.05,930.9,40.0,0.8580,17.710,15.196
118.1667,48.42,933.6,38.7,0.8653,17.637,15.261
118.3333,46.56,929.1,39.4,0.8690,17.657,15.344
118.5000,43.90,925.0,37.8,0.8743,17.610,15.397
118.6667,41.43,926.8,38.0,0.8767,17.701,15.518
118.8333,38.87,929.5,38.8,0.8836,17.520,15.481
119.0000,37.08,924.7,39.9,0.8846,17.375,15.370
119.1667,34.21,926.3,38.0,0.8920,17.688,15.777
119.3333,32.13,925.3,39.1,0.8938,17.480,15.624
119.5000,29.97,924.8,38.4,0.8981,17.444,15.665
119.6667,28.08,921.1,36.9,0.9029,17.290,15.611
119.8333,25.32,929.7,35.7,0.9061,17.456,15.817
120.0000,22.59,918.8,37.5,0.9115,17.296,15.765
120.1667,26.09,923.9,36.3,0.9063,17.502,15.861
120.3333,27.68,924.0,35.7,0.8985,17.596,15.810
120.5000,29.96,923.8,37.5,0.8957,17.459,15.638
120.6667,32.57,920.1,35.9,0.8927,17.481,15.605
120.8333,34.73,922.6,35.7,0.8907,17.579,15.658
121.0000,36.99,916.0,35.7,0.8847,17.392,15.386
121.1667,38.83,916.4,34.7,0.8813,17.300,15.246
121.3333,42.10,912.3,36.2,0.8757,17.328,15.174
121.5000,44.35,915.8,35.3,0.8673,17.556,15.227
121.6667,46.03,917.3,34.2,0.8665,17.408,15.084
121.8333,48.62,915.6,34.3,0.8648,17.291,14.953
122.0000,51.24,913.9,34.6,0.8578,17.317,14.855
122.1667,53.31,920.0,34.6,0.8566,17.346,14.858
122.3333,56.07,916.8,34.6,0.8478,17.469,14.811
122.5000,57.95,907.5,34.5,0.8468,17.202,14.567
122.6667,59.99,910.2,33.7,0.8410,17.385,14.621
122.8333,62.43,909.6,30.9,0.8363,17.386,14.539
123.0000,65.11,900.7,33.2,0.8323,16.966,14.121
123.1667,62.86,909.8,33.0,0.8341,17.242,14.382
123.3333,60.41,907.1,33.1,0.8430,17.155,14.461
123.5000,57.72,907.6,32.5,0.8420,17.099,14.398
123.6667,56.01,905.6,33.5,0.8483,17.141,14.542
123.8333,53.36,907.4,33.3,0.8518,17.232,14.679
124.0000,50.76,907.0,32.6,0.8605,17.016,14.643
124.1667,48.60,900.7,31.0,0.8628,17.137,14.787
124.3333,46.18,901.9,32.2,0.8658,17.100,14.805
124.5000,43.70,899.8,32.9,0.8692,16.996,14.772
124.6667,41.93,899.3,32.6,0.8765,16.951,14.857
124.8333,39.48,907.0,32.8,0.8823,17.145,15.128
125.0000,36.93,898.1,31.1,0.8837,16.874,14.910
125.1667,34.95,903.3,32.8,0.8864,17.003,15.072
125.3333,32.51,898.2,32.6,0.8899,16.947,15.082
125.5000,30.01,895.7,31.2,0.8936,17.110,15.289
125.6667,27.70,899.4,31.5,0.8954,17.094,15.305
125.8333,25.46,892.9,32.4,0.9034,16.929,15.294
126.0000,23.05,893.9,32.9,0.9097,16.876,15.352
126.1667,25.16,892.9,32.1,0.9069,16.956,15.378
126.3333,27.87,895.7,32.9,0.8989,16.929,15.218
126.5000,29.44,888.8,33.3,0.8964,16.760,15.024
126.6667,32.13,893.1,32.2,0.8919,16.996,15.159
126.8333,35.20,893.7,32.5,0.8845,16.957,14.999
127.0000,36.73,885.2,32.8,0.8838,16.873,14.912
127.1667,39.75,887.9,32.0,0.8773,16.698,14.649
127.3333,41.63,885.0,32.1,0.8732,16.788,14.659
127.5000,43.80,888.7,33.1,0.8666,16.712,14.483
127.6667,46.39,884.6,32.9,0.8625,16.726,14.427
127.8333,48.45,882.3,33.5,0.8610,16.538,14.239
128.0000,51.27,883.9,33.0,0.8567,16.693,14.301
128.1667,52.78,889.4,33.3,0.8523,16.811,14.328
128.3333,55.70,886.0,32.5,0.8491,16.675,14.159
128.5000,57.83,882.6,32.6,0.8468,16.554,14.017
128.6667,60.71,879.9,33.6,0.8385,16.522,13.854
128.8333,62.40,878.5,33.7,0.8352,16.520,13.797
129.0000,65.31,885.9,34.6,0.8276,16.717,13.835
129.1667,63.08,881.9,33.8,0.8338,16.688,13.915
129.3333,60.78,876.3,34.5,0.8395,16.340,13.718
129.5000,57.85,877.9,33.4,0.8412,16.625,13.985
129.6667,55.87,881.0,35.0,0.8472,16.570,14.039
129.8333,53.59,876.2,35.4,0.8503,16.564,14.085
130.0000,51.20,878.1,35.8,0.8543,16.627,14.203
130.1667,48.51,874.4,34.6,0.8594,16.453,14.140
130.3333,45.91,878.8,36.0,0.8644,16.490,14.253
130.5000,43.89,876.2,33.9,0.8699,16.541,14.389
130.6667,41.79,883.3,38.0,0.8691,16.587,14.417
130.8333,39.27,873.3,36.3,0.8764,16.450,14.416
131.0000,36.82,871.3,35.7,0.8813,16.392,14.447
131.1667,34.66,871.4,36.8,0.8834,16.392,14.481
131.3333,32.20,869.4,37.7,0.8883,16.322,14.499
131.5000,30.37,868.9,38.5,0.8923,16.418,14.650
131.6667,27.73,867.8,37.4,0.8978,16.322,14.654
131.8333,25.53,864.7,38.6,0.8987,16.368,14.710
132.0000,23.46,872.8,38.2,0.9041,16.563,14.975
132.1667,25.14,871.8,37.1,0.9011,16.466,14.837
132.3333,27.43,863.7,39.7,0.8994,16.281,14.642
132.5000,30.56,867.8,38.1,0.8885,16.384,14.557
132.6667,32.59,862.7,39.1,0.8841,16.316,14.425
132.8333,34.95,867.8,39.1,0.8855,16.357,14.485
133.0000,37.13,864.3,40.7,0.8806,16.296,14.351
133.1667,39.09,862.3,39.8,0.8710,16.251,14.155
133.3333,41.56,868.4,41.4,0.8704,16.390,14.266
133.5000,44.03,865.9,39.9,0.8679,16.264,14.116
133.6667,46.28,860.9,40.9,0.8630,16.303,14.069
133.8333,49.16,863.4,41.0,0.8589,16.304,14.004
134.0000,51.70,862.4,42.8,0.8563,16.135,13.817
134.1667,53.43,870.2,42.4,0.8480,16.373,13.883
134.3333,55.82,866.8,40.6,0.8490,16.425,13.945
134.5000,57.88,856.3,40.1,0.8408,16.064,13.507
134.6667,60.34,863.1,42.2,0.8363,16.320,13.649
134.8333,62.31,861.9,42.8,0.8363,16.151,13.507
135.0000,64.64,862.8,43.2,0.8316,16.182,13.456
135.1667,62.16,864.4,43.1,0.8349,16.291,13.601
135.3333,60.21,858.1,43.1,0.8361,16.202,13.547
135.5000,58.49,865.9,43.6,0.8391,16.310,13.686
135.6667,56.21,857.2,43.7,0.8446,15.963,13.482
135.8333,53.30,860.1,43.0,0.8499,16.155,13.731
136.0000,50.77,858.9,43.5,0.8509,16.194,13.779
136.1667,49.20,863.4,44.8,0.8556,16.313,13.958
136.3333,45.91,860.8,43.0,0.8627,16.153,13.935
136.5000,44.45,861.7,44.3,0.8668,16.129,13.980
136.6667,41.86,857.6,43.5,0.8721,16.122,14.059
136.8333,39.54,861.1,46.0,0.8736,16.093,14.059
137.0000,36.76,861.1,44.6,0.8766,16.153,14.160
137.1667,34.65,861.8,44.5,0.8851,16.103,14.253
137.3333,32.07,863.4,43.7,0.8862,16.236,14.388
137.5000,29.65,862.0,45.6,0.8906,16.137,14.371
137.6667,27.29,857.5,43.4,0.8952,16.170,14.476
137.8333,25.52,861.1,45.0,0.8987,16.085,14.455
138.0000,23.21,862.1,45.6,0.9020,16.114,14.535
138.1667,25.47,859.0,44.4,0.8967,16.250,14.570
138.3333,27.29,860.5,44.4,0.8981,16.291,14.632
138.5000,29.76,863.7,44.3,0.8915,16.164,14.410
138.6667,31.92,861.0,44.1,0.8915,15.993,14.258
138.8333,34.53,855.2,44.3,0.8850,16.152,14.295
139.0000,36.69,860.9,43.3,0.8791,16.148,14.196
139.1667,39.60,861.9,43.3,0.8738,16.207,14.162
139.3333,42.18,859.1,43.3,0.8701,16.213,14.106
139.5000,43.69,861.5,43.1,0.8605,16.265,13.996
139.6667,45.83,864.7,43.1,0.8602,16.221,13.953
139.8333,48.39,863.8,44.0,0.8569,16.156,13.844
140.0000,51.17,860.4,44.2,0.8491,16.231,13.781
140.1667,53.49,865.6,44.3,0.8496,16.067,13.650
140.3333,55.56,865.9,45.3,0.8426,16.311,13.743
140.5000,57.71,862.1,43.4,0.8410,16.055,13.503
140.6667,60.37,862.3,43.0,0.8342,16.081,13.415
140.8333,62.70,868.5,44.2,0.8291,16.199,13.430
141.0000,65.13,861.1,44.8,0.8236,16.288,13.416
141.1667,62.62,862.0,43.0,0.8310,16.112,13.388
141.3333,60.48,868.3,43.9,0.8352,16.234,13.558
141.5000,58.02,865.0,43.6,0.8394,16.313,13.693
141.6667,56.31,866.2,43.7,0.8398,16.217,13.618
141.8333,53.53,866.1,42.4,0.8498,16.092,13.675
142.0000,50.78,864.9,41.5,0.8511,16.192,13.782
142.1667,48.89,862.1,42.3,0.8549,16.211,13.858
142.3333,46.00,865.8,41.5,0.8548,16.509,14.112
142.5000,44.31,865.2,42.1,0.8629,16.311,14.075
142.6667,41.27,867.8,42.0,0.8704,16.195,14.097
142.8333,39.76,869.4,42.0,0.8717,16.317,14.224
143.0000,36.63,869.9,42.7,0.8751,16.307,14.270
143.1667,34.54,872.6,42.0,0.8792,16.292,14.324
143.3333,32.36,876.5,41.3,0.8847,16.363,14.476
143.5000,30.15,869.9,41.1,0.8869,16.443,14.583
143.6667,27.75,867.9,41.1,0.8966,16.239,14.560
143.8333,25.65,875.4,40.8,0.8969,16.153,14.488
144.0000,23.00,879.7,40.2,0.9008,16.538,14.897
144.1667,25.63,875.3,39.2,0.8981,16.331,14.667
144.3333,27.60,877.8,39.6,0.8962,16.233,14.548
144.5000,29.79,871.0,41.4,0.8936,16.250,14.522
144.6667,32.30,876.4,39.6,0.8793,16.259,14.296
144.8333,34.99,879.1,40.7,0.8792,16.561,14.560
145.0000,36.55,877.4,39.8,0.8775,16.464,14.447
145.1667,39.80,877.9,40.8,0.8708,16.430,14.307
145.3333,42.07,871.0,39.8,0.8671,16.313,14.145
145.5000,43.88,876.0,39.4,0.8642,16.415,14.185
145.6667,46.51,878.1,38.6,0.8608,16.334,14.060
145.8333,48.70,876.3,38.1,0.8578,16.394,14.062
146.0000,50.82,877.7,37.5,0.8500,16.234,13.799
146.1667,53.45,878.6,39.5,0.8445,16.453,13.895
146.3333,55.77,887.2,38.2,0.8467,16.556,14.019
146.5000,57.78,882.3,39.3,0.8381,16.527,13.851
146.6667,59.95,882.3,39.4,0.8348,16.560,13.825
146.8333,62.64,883.4,38.2,0.8319,16.511,13.736
147.0000,64.93,889.9,37.0,0.8262,16.571,13.691
147.1667,62.41,887.7,37.9,0.8299,16.769,13.917
147.3333,60.51,887.3,38.7,0.8354,16.602,13.870
147.5000,57.64,886.3,39.2,0.8394,16.463,13.820
147.6667,55.80,888.3,39.1,0.8429,16.490,13.899
147.8333,53.13,892.0,38.6,0.8494,16.703,14.187
148.0000,50.49,890.1,38.0,0.8518,16.642,14.175
148.1667,48.81,887.4,37.5,0.8547,16.492,14.095
148.3333,46.49,891.3,37.6,0.8614,16.486,14.201
148.5000,43.54,892.5,36.7,0.8646,16.716,14.453
148.6667,42.00,899.0,38.2,0.8678,16.656,14.455
148.8333,39.74,896.1,38.4,0.8740,16.716,14.610
149.0000,37.22,893.9,38.1,0.8747,16.714,14.620
149.1667,34.85,896.8,37.0,0.8806,16.665,14.675
149.3333,32.31,896.8,37.6,0.8860,16.797,14.882
149.5000,30.85,899.4,36.5,0.8884,16.732,14.864
149.6667,27.94,899.1,37.3,0.8952,16.634,14.891
149.8333,25.50,894.7,36.9,0.8996,16.464,14.810
150.0000,23.25,899.1,38.0,0.9017,16.737,15.091
150.1667,25.36,905.3,37.5,0.8987,16.790,15.089
150.3333,27.79,898.4,37.9,0.8930,16.751,14.960
150.5000,29.33,901.7,39.4,0.8876,16.904,15.004
150.6667,32.23,906.1,38.2,0.8818,16.917,14.917
150.8333,34.58,903.0,37.6,0.8804,16.704,14.707
151.0000,37.19,906.8,38.3,0.8738,16.846,14.719
151.1667,39.35,906.4,37.4,0.8695,16.993,14.776
151.3333,41.37,901.4,38.8,0.8693,16.761,14.571
151.5000,44.38,906.2,37.4,0.8620,16.749,14.437
151.6667,46.51,911.0,38.0,0.8598,16.907,14.537
151.8333,48.95,914.4,38.1,0.8535,16.941,14.460
152.0000,50.50,911.7,37.8,0.8523,16.959,14.453
152.1667,53.13,905.7,37.9,0.8448,16.901,14.278
152.3333,55.53,911.2,38.0,0.8411,17.021,14.316
152.5000,58.42,910.1,38.4,0.8389,16.795,14.089
152.6667,60.19,914.0,39.2,0.8368,16.911,14.151
152.8333,62.66,911.0,41.1,0.8312,16.909,14.055
153.0000,64.90,915.3,39.6,0.8253,16.942,13.982
153.1667,63.15,914.3,38.7,0.8253,17.108,14.118
153.3333,60.83,916.3,40.8,0.8329,16.995,14.155
153.5000,57.80,920.5,40.8,0.8400,16.945,14.234
153.6667,55.49,914.7,40.2,0.8383,17.054,14.297
153.8333,53.72,917.3,40.6,0.8443,17.013,14.364
154.0000,50.77,913.1,41.5,0.8520,16.795,14.310
154.1667,49.01,919.9,41.5,0.8509,16.971,14.440
