time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
77.0000,24.83,890.2,50.1,0.9165,17.617,16.146
77.1667,21.37,891.0,50.0,0.9253,17.622,16.306
77.3333,18.78,889.0,49.7,0.9297,17.641,16.401
77.5000,15.23,890.6,50.2,0.9365,17.475,16.365
77.6667,11.78,890.9,50.0,0.9445,17.563,16.589
77.8333,8.08,889.6,49.0,0.9490,17.710,16.807
78.0000,4.84,883.1,51.7,0.9582,17.410,16.682
78.1667,8.66,883.9,49.5,0.9477,17.333,16.426
78.3333,11.75,877.0,50.2,0.9430,17.179,16.200
78.5000,14.29,879.2,50.0,0.9387,17.269,16.211
78.6667,18.07,882.0,49.5,0.9348,17.293,16.166
78.8333,21.31,880.5,50.3,0.9261,17.332,16.050
79.0000,24.95,881.7,50.6,0.9207,17.216,15.851
79.1667,28.52,876.2,50.1,0.9136,17.198,15.712
79.3333,31.94,874.3,49.8,0.9040,17.144,15.498
79.5000,35.37,875.7,50.4,0.8996,17.323,15.583
79.6667,38.70,873.0,50.6,0.8931,17.290,15.441
79.8333,41.46,879.6,48.8,0.8916,17.171,15.309
80.0000,44.65,876.8,50.5,0.8838,17.287,15.278
80.1667,48.76,877.8,50.7,0.8731,17.325,15.125
80.3333,52.02,878.3,50.3,0.8696,17.154,14.917
80.5000,54.98,874.3,49.6,0.8643,17.239,14.899
80.6667,58.21,875.5,49.3,0.8580,17.103,14.675
80.8333,61.75,874.1,49.7,0.8473,17.177,14.555
81.0000,64.88,873.5,50.2,0.8429,17.322,14.600
81.1667,61.29,880.4,50.6,0.8499,17.497,14.872
81.3333,57.83,873.5,49.9,0.8578,17.300,14.840
81.5000,54.71,868.2,49.5,0.8615,17.130,14.758
81.6667,51.82,874.3,49.8,0.8711,17.139,14.931
81.8333,48.41,871.1,49.3,0.8751,17.002,14.879
82.0000,45.12,870.4,49.8,0.8776,17.048,14.961
82.1667,41.81,864.8,49.5,0.8865,16.935,15.014
82.3333,38.04,864.6,49.1,0.8950,17.030,15.242
82.5000,35.38,871.7,49.1,0.9000,17.214,15.492
82.6667,31.36,869.8,50.0,0.9088,17.062,15.506
82.8333,28.29,866.4,49.6,0.9126,17.080,15.586
83.0000,25.21,867.7,50.2,0.9163,17.099,15.668
83.1667,21.45,869.5,50.6,0.9226,17.054,15.735
83.3333,18.24,866.7,49.9,0.9299,16.932,15.746
83.5000,15.65,861.5,51.2,0.9352,16.927,15.830
83.6667,12.02,868.0,49.4,0.9448,16.904,15.970
83.8333,8.29,863.3,49.0,0.9461,16.987,16.071
84.0000,4.71,864.5,50.3,0.9516,17.047,16.222
84.1667,8.56,861.2,50.2,0.9490,16.800,15.943
84.3333,12.08,863.7,50.6,0.9393,17.045,16.010
84.5000,14.72,863.7,49.8,0.9326,16.908,15.769
84.6667,18.73,864.9,50.0,0.9292,17.140,15.927
84.8333,21.95,857.5,50.0,0.9185,16.781,15.413
85.0000,24.93,863.1,49.7,0.9167,16.855,15.452
85.1667,28.14,860.3,49.9,0.9104,16.770,15.267
85.3333,31.29,859.7,48.7,0.9059,16.891,15.301
85.5000,34.70,865.3,49.8,0.9005,16.926,15.242
85.6667,38.16,863.9,48.6,0.8938,16.827,15.040
85.8333,41.72,864.4,49.0,0.8871,16.995,15.076
86.0000,45.07,860.0,49.9,0.8797,16.896,14.863
86.1667,48.95,858.6,50.0,0.8745,16.764,14.661
86.3333,51.77,858.0,50.0,0.8659,16.676,14.441
86.5000,54.61,859.7,49.6,0.8631,16.784,14.486
86.6667,58.51,857.7,50.0,0.8523,16.790,14.310
86.8333,61.55,858.1,50.5,0.8492,16.855,14.314
87.0000,65.17,861.2,49.8,0.8431,16.707,14.086
87.1667,61.33,855.5,49.8,0.8509,16.806,14.301
87.3333,58.24,858.0,50.7,0.8612,16.766,14.438
87.5000,54.93,858.6,49.6,0.8617,16.716,14.403
87.6667,51.41,859.8,49.5,0.8688,16.865,14.652
87.8333,48.65,865.8,50.8,0.8752,16.900,14.792
88.0000,44.85,859.3,49.5,0.8787,16.981,14.921
88.1667,42.29,862.1,49.5,0.8879,16.849,14.960
88.3333,38.37,866.3,50.8,0.8893,16.992,15.112
88.5000,35.22,860.1,50.1,0.8951,16.855,15.087
88.6667,31.43,860.2,49.9,0.9040,16.935,15.309
88.8333,28.76,860.0,50.4,0.9079,16.747,15.204
89.0000,24.77,864.5,50.4,0.9165,16.941,15.526
89.1667,21.66,862.0,50.5,0.9222,16.963,15.643
89.3333,18.69,858.1,50.0,0.9264,16.827,15.589
89.5000,14.57,858.7,50.0,0.9368,16.708,15.653
89.6667,11.94,862.8,49.9,0.9420,16.900,15.919
89.8333,8.74,860.4,49.7,0.9467,16.899,15.998
90.0000,4.89,865.4,49.4,0.9539,16.901,16.122
90.1667,7.99,863.3,51.0,0.9451,16.848,15.922
90.3333,11.16,861.9,50.0,0.9411,16.828,15.836
90.5000,14.81,866.7,49.7,0.9338,17.103,15.970
90.6667,18.54,863.7,51.0,0.9281,16.708,15.507
90.8333,21.24,862.8,49.7,0.9236,16.976,15.679
91.0000,25.30,868.4,50.4,0.9183,16.751,15.383
91.1667,28.09,856.5,50.2,0.9107,16.682,15.193
91.3333,32.02,863.7,49.3,0.9023,17.016,15.352
91.5000,35.19,866.1,49.4,0.8956,16.919,15.153
91.6667,38.25,869.1,49.2,0.8892,16.955,15.077
91.8333,41.18,864.0,49.8,0.8890,16.688,14.836
92.0000,44.88,866.0,49.5,0.8778,16.812,14.757
92.1667,48.27,867.4,50.2,0.8733,16.922,14.778
92.3333,51.68,867.9,49.6,0.8704,16.819,14.639
92.5000,55.17,865.8,50.3,0.8593,16.960,14.573
92.6667,58.39,866.2,50.7,0.8512,17.012,14.481
92.8333,61.29,870.9,50.3,0.8504,17.025,14.479
93.0000,65.08,869.4,50.7,0.8416,17.117,14.405
93.1667,61.07,870.7,50.8,0.8483,17.001,14.423
93.3333,58.76,879.8,49.9,0.8529,17.161,14.637
93.5000,54.65,872.9,49.6,0.8583,17.205,14.767
93.6667,52.59,873.9,49.9,0.8639,17.225,14.880
93.8333,47.97,876.0,50.2,0.8748,16.962,14.839
94.0000,44.79,868.5,49.9,0.8789,17.009,14.949
94.1667,41.53,868.4,50.0,0.8881,16.816,14.934
94.3333,38.50,871.2,49.7,0.8893,17.031,15.146
94.5000,35.02,873.6,49.3,0.8997,16.946,15.246
94.6667,31.52,875.7,50.5,0.9032,17.100,15.445
94.8333,28.66,874.0,50.0,0.9060,17.051,15.449
95.0000,25.23,873.5,49.7,0.9162,16.719,15.317
95.1667,21.89,868.0,50.1,0.9233,16.876,15.582
95.3333,18.11,876.5,49.1,0.9296,17.038,15.840
95.5000,15.06,873.1,50.0,0.9346,16.932,15.824
95.6667,11.71,879.9,50.2,0.9389,17.135,16.087
95.8333,8.35,876.6,49.6,0.9436,17.014,16.055
96.0000,5.02,877.4,50.6,0.9488,17.234,16.353
96.1667,8.39,882.4,49.7,0.9463,17.080,16.164
96.3333,12.01,884.5,49.5,0.9377,17.384,16.302
96.5000,14.72,890.6,49.9,0.9305,17.440,16.228
96.6667,18.76,882.7,49.7,0.9248,17.075,15.790
96.8333,22.22,882.6,49.9,0.9211,16.962,15.624
97.0000,24.51,880.1,49.6,0.9143,17.240,15.762
97.1667,28.04,893.0,49.8,0.9099,17.474,15.899
97.3333,31.72,890.0,49.6,0.9030,17.248,15.575
97.5000,35.04,885.9,49.9,0.8959,17.393,15.582
97.6667,37.86,884.9,50.0,0.8920,17.276,15.411
97.8333,41.80,890.9,49.9,0.8862,17.413,15.431
98.0000,45.42,890.1,49.6,0.8817,17.259,15.217
98.1667,47.87,893.2,50.6,0.8726,17.522,15.289
98.3333,51.31,888.6,50.5,0.8687,17.262,14.995
98.5000,55.06,894.6,50.8,0.8581,17.446,14.970
98.6667,57.90,892.3,49.6,0.8555,17.226,14.736
98.8333,61.55,896.7,49.9,0.8521,17.491,14.904
99.0000,65.43,898.3,50.5,0.8448,17.517,14.798
99.1667,61.83,899.1,51.0,0.8478,17.331,14.693
99.3333,58.46,899.9,49.4,0.8531,17.301,14.760
99.5000,54.74,897.2,50.2,0.8588,17.461,14.996
99.6667,51.92,902.7,50.0,0.8635,17.563,15.166
99.8333,48.06,895.2,50.9,0.8713,17.399,15.159
100.0000,44.68,897.4,50.8,0.8789,17.397,15.291
100.1667,42.12,902.5,50.7,0.8813,17.608,15.518
100.3333,38.67,900.3,49.8,0.8903,17.351,15.448
100.5000,35.39,899.5,49.8,0.8968,17.365,15.572
100.6667,30.93,902.4,49.6,0.9080,17.479,15.871
100.8333,28.02,903.2,48.9,0.9081,17.607,15.990
101.0000,25.05,903.9,49.7,0.9151,17.481,15.998
101.1667,21.71,906.3,50.8,0.9214,17.568,16.187
101.3333,18.30,913.9,49.9,0.9238,17.869,16.507
101.5000,15.37,907.4,49.6,0.9320,17.710,16.506
101.6667,12.44,905.1,49.3,0.9370,17.498,16.396
101.8333,8.13,909.7,50.5,0.9465,17.654,16.710
102.0000,4.77,913.6,49.9,0.9524,17.644,16.803
102.1667,8.41,916.0,51.1,0.9482,17.486,16.580
102.3333,11.99,912.8,50.4,0.9384,17.779,16.684
102.5000,14.74,905.3,49.0,0.9285,17.775,16.503
102.6667,18.62,914.3,48.5,0.9309,17.640,16.420
102.8333,21.39,914.5,49.6,0.9187,17.731,16.289
103.0000,25.19,911.7,49.9,0.9116,17.981,16.392
103.1667,27.99,914.8,49.8,0.9090,17.679,16.071
103.3333,31.64,917.7,49.7,0.9024,17.872,16.127
103.5000,35.29,919.0,50.2,0.8987,17.777,15.975
103.6667,38.50,919.9,48.9,0.8918,17.788,15.862
103.8333,41.37,922.6,49.5,0.8842,17.781,15.723
104.0000,45.02,915.6,49.9,0.8774,17.696,15.527
104.1667,48.21,915.9,50.1,0.8740,17.667,15.441
104.3333,51.42,921.6,48.7,0.8680,17.853,15.496
104.5000,54.95,919.9,49.6,0.8598,17.893,15.385
104.6667,57.81,926.8,50.3,0.8529,18.005,15.356
104.8333,61.94,917.4,50.5,0.8470,17.631,14.933
105.0000,65.53,924.2,50.1,0.8409,17.901,15.052
105.1667,61.41,920.5,49.8,0.8478,17.802,15.092
105.3333,58.40,924.3,50.6,0.8523,17.942,15.292
105.5000,54.71,924.5,49.7,0.8545,18.089,15.457
105.6667,51.52,925.1,50.2,0.8652,18.075,15.638
105.8333,48.43,930.2,49.5,0.8713,18.080,15.754
106.0000,45.34,924.5,48.7,0.8804,17.825,15.693
106.1667,42.51,934.7,50.8,0.8816,18.056,15.918
106.3333,38.60,926.3,49.7,0.8853,17.865,15.816
106.5000,34.89,932.6,50.1,0.8953,18.176,16.272
106.6667,32.07,932.3,50.5,0.8997,18.050,16.240
106.8333,28.51,928.3,50.5,0.9126,18.019,16.444
107.0000,24.74,933.1,49.7,0.9119,18.105,16.510
107.1667,21.95,932.7,50.2,0.9186,18.126,16.650
107.3333,18.26,931.4,50.3,0.9246,18.095,16.731
107.5000,14.92,931.8,50.7,0.9364,18.038,16.892
107.6667,12.13,932.7,49.3,0.9332,18.051,16.846
107.8333,7.89,936.9,49.7,0.9451,18.178,17.180
108.0000,4.87,931.6,49.8,0.9520,17.972,17.108
108.1667,8.54,930.2,50.0,0.9427,18.084,17.048
108.3333,11.93,933.3,49.6,0.9395,17.956,16.869
108.5000,15.16,936.6,48.9,0.9354,18.098,16.929
108.6667,18.13,936.8,49.4,0.9249,17.923,16.578
108.8333,21.47,939.8,49.3,0.9177,18.318,16.810
109.0000,24.86,939.3,50.6,0.9141,18.104,16.550
109.1667,28.47,937.5,50.4,0.9096,18.063,16.430
109.3333,31.55,938.3,50.9,0.8984,18.184,16.337
109.5000,34.45,930.6,50.0,0.8968,17.985,16.129
109.6667,38.89,937.5,49.8,0.8882,18.108,16.084
109.8333,41.61,938.2,50.1,0.8877,17.977,15.959
110.0000,44.97,930.9,50.2,0.8771,18.015,15.801
110.1667,48.31,940.1,49.6,0.8708,18.256,15.898
110.3333,51.81,939.3,50.8,0.8657,18.108,15.677
110.5000,55.23,934.3,50.1,0.8594,18.008,15.476
110.6667,58.48,937.1,49.9,0.8532,18.245,15.567
110.8333,61.15,940.5,50.9,0.8477,18.301,15.513
111.0000,65.22,937.7,49.2,0.8399,18.049,15.159
111.1667,61.31,944.0,50.1,0.8455,18.336,15.502
111.3333,58.33,947.2,49.4,0.8558,18.022,15.423
111.5000,54.83,941.9,50.9,0.8642,17.974,15.534
111.6667,51.67,940.9,50.4,0.8643,18.051,15.602
111.8333,48.90,939.0,50.5,0.8725,18.026,15.728
112.0000,44.99,938.6,49.8,0.8751,18.293,16.007
112.1667,41.44,935.7,50.1,0.8837,18.024,15.927
112.3333,38.24,941.2,50.7,0.8903,18.194,16.199
112.5000,35.62,946.7,50.1,0.8933,18.205,16.263
112.6667,31.64,943.0,49.7,0.8984,18.233,16.380
112.8333,28.41,942.3,49.4,0.9051,18.262,16.528
113.0000,24.97,938.7,50.3,0.9124,18.214,16.618
113.1667,21.98,937.2,51.0,0.9189,18.064,16.599
113.3333,18.58,937.7,49.0,0.9240,18.126,16.747
113.5000,15.55,944.1,49.5,0.9329,18.137,16.920
113.6667,11.77,936.5,49.4,0.9357,18.019,16.859
113.8333,8.25,941.2,49.9,0.9443,18.067,17.061
114.0000,4.88,939.6,50.3,0.9492,18.054,17.136
114.1667,7.98,941.7,49.9,0.9378,18.195,17.064
114.3333,11.20,935.3,50.7,0.9351,18.114,16.938
114.5000,15.20,934.9,50.0,0.9247,18.136,16.771
114.6667,18.37,935.2,49.9,0.9272,18.012,16.700
114.8333,21.72,936.7,49.0,0.9186,17.900,16.442
115.0000,25.32,940.2,49.8,0.9143,17.996,16.453
115.1667,28.81,941.4,49.7,0.9041,18.311,16.556
115.3333,31.73,935.6,49.7,0.8991,17.883,16.079
115.5000,34.65,936.8,50.1,0.8903,18.208,16.211
115.6667,38.62,937.4,50.7,0.8859,18.024,15.968
115.8333,41.51,938.8,49.3,0.8892,17.912,15.927
116.0000,45.17,942.5,49.6,0.8757,18.092,15.844
116.1667,48.24,935.5,49.7,0.8703,18.047,15.706
116.3333,51.87,937.5,49.9,0.8623,18.041,15.556
116.5000,55.38,932.7,49.7,0.8546,18.017,15.397
116.6667,58.05,935.8,50.9,0.8521,17.940,15.286
116.8333,61.77,931.8,50.1,0.8442,17.986,15.184
117.0000,65.14,933.1,49.5,0.8359,17.899,14.962
117.1667,61.30,930.8,50.4,0.8453,18.109,15.308
117.3333,58.18,930.9,50.6,0.8461,18.085,15.300
117.5000,55.61,932.4,49.2,0.8537,18.229,15.562
117.6667,51.45,931.0,50.1,0.8619,17.988,15.503
117.8333,48.64,930.3,50.4,0.8680,17.978,15.605
118.0000,45.13,929.8,50.3,0.8717,17.897,15.600
118.1667,41.29,925.2,50.5,0.8838,17.664,15.612
118.3333,38.42,924.7,49.9,0.8875,17.703,15.712
118.5000,35.23,936.7,49.6,0.8929,17.930,16.010
118.6667,31.42,925.8,49.7,0.9003,17.764,15.993
118.8333,28.13,924.2,49.6,0.9071,17.737,16.090
119.0000,24.66,926.3,49.8,0.9166,17.618,16.148
119.1667,21.73,929.0,50.3,0.9175,17.768,16.302
119.3333,18.36,925.7,50.6,0.9243,17.685,16.345
119.5000,15.16,921.4,50.7,0.9268,17.702,16.405
119.6667,11.81,926.2,50.2,0.9348,17.705,16.550
119.8333,7.97,921.4,49.4,0.9435,17.564,16.572
120.0000,4.63,919.7,50.3,0.9453,17.818,16.843
120.1667,8.56,918.3,50.1,0.9405,17.605,16.557
120.3333,11.51,924.8,50.2,0.9346,17.761,16.599
120.5000,14.84,927.5,50.9,0.9274,17.926,16.624
120.6667,18.43,922.1,50.2,0.9236,17.760,16.403
120.8333,22.22,924.6,50.2,0.9117,17.815,16.241
121.0000,25.00,919.6,50.0,0.9072,17.738,16.093
121.1667,28.45,919.8,50.3,0.9054,17.648,15.977
121.3333,31.25,917.1,49.1,0.8981,17.514,15.730
121.5000,35.41,917.1,48.7,0.8920,17.742,15.826
121.6667,38.27,915.0,49.3,0.8858,17.539,15.536
121.8333,41.74,912.4,50.4,0.8775,17.554,15.404
122.0000,45.01,910.2,50.7,0.8732,17.456,15.243
122.1667,48.46,915.5,50.1,0.8679,17.362,15.069
122.3333,51.67,913.4,49.6,0.8603,17.617,15.156
122.5000,55.65,915.7,49.4,0.8514,17.638,15.018
122.6667,58.62,909.9,49.4,0.8521,17.291,14.735
122.8333,61.53,916.0,49.9,0.8400,17.678,14.849
123.0000,64.48,910.4,49.7,0.8381,17.345,14.537
123.1667,61.15,910.5,50.2,0.8471,17.352,14.699
123.3333,58.31,907.1,50.1,0.8504,17.313,14.723
123.5000,55.14,908.2,50.4,0.8546,17.454,14.916
123.6667,51.78,903.7,50.0,0.8616,17.277,14.886
123.8333,48.15,909.5,49.2,0.8662,17.365,15.042
124.0000,44.94,901.0,49.4,0.8739,17.262,15.085
124.1667,41.49,902.0,50.4,0.8778,17.463,15.329
124.3333,38.05,905.8,50.0,0.8878,17.262,15.326
124.5000,35.76,900.0,49.2,0.8884,17.299,15.368
124.6667,31.88,898.9,50.5,0.8967,17.324,15.535
124.8333,28.22,900.9,49.9,0.9055,17.092,15.477
125.0000,25.96,905.0,50.3,0.9099,17.416,15.846
125.1667,21.54,904.3,51.1,0.9158,17.415,15.949
125.3333,18.08,897.7,50.0,0.9203,17.259,15.884
125.5000,14.74,894.9,49.7,0.9263,17.204,15.937
125.6667,11.87,901.9,49.8,0.9302,17.411,16.196
125.8333,8.18,894.9,50.4,0.9389,17.118,16.072
126.0000,4.77,892.3,49.6,0.9413,17.260,16.247
126.1667,8.30,893.2,50.3,0.9390,17.135,16.090
126.3333,11.60,900.5,49.1,0.9293,17.288,16.065
126.5000,14.92,886.3,49.9,0.9241,17.063,15.767
126.6667,18.16,888.4,49.8,0.9174,17.044,15.635
126.8333,21.85,888.3,49.8,0.9142,17.149,15.678
127.0000,24.88,887.9,48.5,0.9108,16.939,15.428
127.1667,28.57,890.8,49.7,0.9010,16.974,15.294
127.3333,31.70,891.4,50.1,0.8938,17.072,15.259
127.5000,34.92,887.9,49.9,0.8851,17.083,15.120
127.6667,38.19,888.1,49.9,0.8852,17.050,15.092
127.8333,41.46,885.8,50.3,0.8770,16.849,14.776
128.0000,45.03,880.7,50.1,0.8722,16.863,14.709
128.1667,48.66,884.7,50.3,0.8661,17.041,14.758
128.3333,51.25,883.7,50.1,0.8618,16.887,14.553
128.5000,55.13,883.3,51.4,0.8494,17.054,14.486
128.6667,58.27,880.9,49.9,0.8481,17.002,14.420
128.8333,61.88,878.6,49.9,0.8423,16.636,14.012
129.0000,65.74,885.0,49.5,0.8380,16.927,14.186
129.1667,61.80,881.6,50.5,0.8374,16.794,14.062
129.3333,58.87,877.8,49.7,0.8458,16.807,14.215
129.5000,55.02,876.0,49.6,0.8546,16.708,14.279
129.6667,51.64,881.9,50.0,0.8605,16.918,14.557
129.8333,48.32,880.7,50.3,0.8610,17.072,14.700
130.0000,45.27,873.9,49.3,0.8673,16.878,14.639
130.1667,41.29,871.6,49.7,0.8764,16.670,14.611
130.3333,38.40,872.1,50.2,0.8836,16.687,14.743
130.5000,34.84,872.3,49.8,0.8883,16.686,14.822
130.6667,31.77,879.7,49.5,0.8983,16.778,15.072
130.8333,28.00,867.3,50.4,0.9018,16.537,14.913
131.0000,24.75,867.3,50.3,0.9055,16.666,15.091
131.1667,21.35,875.6,50.5,0.9142,16.718,15.284
131.3333,18.28,872.4,50.3,0.9195,16.762,15.412
131.5000,14.87,875.8,49.7,0.9266,16.592,15.375
131.6667,12.19,872.0,50.7,0.9312,16.492,15.358
131.8333,8.39,871.7,49.6,0.9360,16.769,15.697
132.0000,4.88,871.1,50.1,0.9424,16.674,15.714
132.1667,8.82,867.7,50.0,0.9336,16.560,15.461
132.3333,11.16,866.4,50.7,0.9319,16.512,15.387
132.5000,14.88,863.4,49.7,0.9243,16.453,15.208
132.6667,18.60,868.6,50.0,0.9187,16.508,15.165
132.8333,21.80,866.1,49.2,0.9115,16.588,15.120
133.0000,24.93,860.2,49.5,0.9062,16.593,15.036
133.1667,27.88,863.3,50.2,0.9034,16.318,14.742
133.3333,31.90,869.4,49.6,0.8916,16.779,14.961
133.5000,34.68,864.2,50.2,0.8888,16.333,14.518
133.6667,38.49,862.5,50.1,0.8780,16.518,14.503
133.8333,41.77,861.6,50.3,0.8779,16.405,14.401
134.0000,45.08,866.7,49.6,0.8674,16.590,14.390
134.1667,48.65,863.6,50.4,0.8643,16.512,14.271
134.3333,51.70,862.3,50.6,0.8562,16.524,14.148
134.5000,55.08,861.3,49.7,0.8478,16.461,13.955
134.6667,58.38,861.4,50.3,0.8440,16.566,13.981
134.8333,61.66,862.6,49.9,0.8361,16.620,13.896
135.0000,65.32,852.3,49.2,0.8303,16.249,13.491
135.1667,61.90,860.1,50.3,0.8400,16.358,13.741
135.3333,57.88,857.1,50.1,0.8449,16.423,13.875
135.5000,55.04,857.0,49.4,0.8511,16.364,13.927
135.6667,51.64,867.4,50.3,0.8596,16.561,14.236
135.8333,47.81,858.7,49.1,0.8671,16.236,14.077
136.0000,44.81,857.8,49.7,0.8699,16.366,14.237
136.1667,41.63,858.9,50.6,0.8780,16.307,14.317
136.3333,38.44,856.9,50.7,0.8796,16.316,14.351
136.5000,34.72,863.9,49.3,0.8873,16.521,14.659
136.6667,31.93,857.6,51.2,0.8878,16.341,14.508
136.8333,28.32,860.6,50.9,0.8985,16.545,14.865
137.0000,25.17,859.9,49.3,0.9073,16.323,14.810
137.1667,21.52,856.9,50.1,0.9133,16.182,14.779
137.3333,18.65,855.2,51.3,0.9169,16.275,14.922
137.5000,15.02,860.5,49.0,0.9239,16.389,15.142
137.6667,11.88,859.2,49.9,0.9279,16.337,15.159
137.8333,8.28,856.2,50.3,0.9332,16.487,15.386
138.0000,4.42,858.4,49.5,0.9403,16.295,15.322
138.1667,8.04,859.7,50.1,0.9398,16.318,15.335
138.3333,11.91,858.1,49.4,0.9298,16.438,15.284
138.5000,15.10,863.4,50.4,0.9209,16.721,15.400
138.6667,18.42,858.6,49.9,0.9146,16.421,15.019
138.8333,21.88,858.6,50.5,0.9122,16.416,14.975
139.0000,24.98,858.7,50.0,0.9059,16.363,14.823
139.1667,27.82,861.0,49.7,0.8993,16.338,14.693
139.3333,32.09,859.3,50.2,0.8911,16.479,14.684
139.5000,34.63,860.5,50.6,0.8840,16.615,14.688
139.6667,38.49,861.8,50.3,0.8822,16.418,14.484
139.8333,41.53,862.0,49.1,0.8761,16.450,14.413
140.0000,45.21,862.5,50.2,0.8664,16.464,14.264
140.1667,48.88,863.4,49.3,0.8624,16.413,14.154
140.3333,51.51,861.8,49.9,0.8596,16.154,13.886
140.5000,55.54,856.1,49.5,0.8516,16.246,13.836
140.6667,58.33,864.6,51.0,0.8430,16.464,13.879
140.8333,61.55,862.9,49.5,0.8378,16.236,13.602
141.0000,64.91,860.4,49.3,0.8317,16.304,13.561
141.1667,62.13,867.3,50.2,0.8390,16.431,13.785
141.3333,58.29,864.4,50.8,0.8455,16.475,13.929
141.5000,54.80,870.0,49.2,0.8522,16.476,14.041
141.6667,51.26,865.0,50.1,0.8547,16.565,14.158
141.8333,48.09,864.8,49.2,0.8631,16.368,14.127
142.0000,45.06,864.7,49.5,0.8677,16.529,14.342
142.1667,41.60,864.9,49.6,0.8761,16.276,14.260
142.3333,38.50,871.3,49.8,0.8820,16.470,14.527
142.5000,35.44,863.6,50.0,0.8867,16.505,14.635
142.6667,31.55,867.1,50.3,0.8929,16.491,14.725
142.8333,28.62,866.9,49.6,0.9004,16.607,14.953
143.0000,25.03,867.5,50.1,0.9042,16.526,14.943
143.1667,21.23,869.2,49.4,0.9066,16.502,14.961
143.3333,18.50,868.6,49.3,0.9130,16.588,15.145
143.5000,14.48,868.5,50.6,0.9197,16.518,15.191
143.6667,11.73,866.9,50.5,0.9283,16.534,15.350
143.8333,8.71,873.9,50.5,0.9347,16.625,15.540
144.0000,5.52,872.3,49.9,0.9412,16.460,15.492
144.1667,8.31,871.7,49.6,0.9321,16.613,15.485
144.3333,11.34,872.0,50.0,0.9276,16.550,15.352
144.5000,14.99,872.5,49.5,0.9206,16.739,15.410
144.6667,18.71,875.0,49.4,0.9179,16.447,15.096
144.8333,22.37,878.7,50.7,0.9096,16.591,15.091
145.0000,24.83,880.4,49.9,0.9044,16.684,15.089
145.1667,28.37,879.7,49.0,0.8972,16.768,15.044
145.3333,32.01,879.4,50.5,0.8918,16.817,14.997
145.5000,35.40,877.0,50.3,0.8833,16.687,14.740
145.6667,38.39,879.6,50.2,0.8803,16.689,14.691
145.8333,41.97,884.0,49.6,0.8751,16.643,14.564
146.0000,44.79,878.6,50.8,0.8666,16.734,14.502
146.1667,48.61,882.6,49.9,0.8600,16.799,14.448
146.3333,51.85,879.7,50.5,0.8538,16.703,14.261
146.5000,55.15,881.5,50.5,0.8527,16.565,14.125
146.6667,58.69,884.1,49.6,0.8428,16.773,14.136
146.8333,61.36,887.3,50.1,0.8370,16.957,14.193
147.0000,65.07,886.2,49.4,0.8341,16.586,13.834
147.1667,61.65,887.8,49.9,0.8387,16.772,14.067
147.3333,58.75,883.0,49.7,0.8394,16.799,14.101
147.5000,55.52,883.7,49.7,0.8478,16.741,14.193
147.6667,51.31,888.4,50.8,0.8545,16.875,14.419
147.8333,48.46,892.6,50.7,0.8605,17.079,14.697
148.0000,45.24,890.7,50.4,0.8672,16.817,14.584
148.1667,41.63,897.0,49.5,0.8725,16.981,14.817
148.3333,38.36,891.0,50.8,0.8767,16.874,14.794
148.5000,34.62,895.4,50.7,0.8873,16.894,14.990
148.6667,31.64,889.8,49.4,0.8946,16.808,15.037
148.8333,28.91,890.3,50.3,0.8977,16.948,15.214
149.0000,24.58,895.0,49.0,0.8993,16.898,15.197
149.1667,21.84,901.6,50.3,0.9051,17.117,15.492
149.3333,18.43,901.3,49.2,0.9162,16.972,15.549
149.5000,14.19,894.1,50.4,0.9257,16.879,15.625
149.6667,11.79,896.7,50.1,0.9279,16.980,15.756
149.8333,8.24,899.0,50.2,0.9352,17.080,15.973
150.0000,4.64,897.7,49.2,0.9388,16.981,15.942
150.1667,8.60,894.3,50.3,0.9361,16.796,15.724
150.3333,11.94,903.2,50.0,0.9254,17.053,15.781
150.5000,14.86,906.2,50.5,0.9202,17.116,15.750
150.6667,18.02,906.4,50.5,0.9174,17.030,15.624
150.8333,22.13,897.5,50.1,0.9079,17.193,15.610
151.0000,24.74,903.1,50.2,0.9078,16.993,15.427
151.1667,29.01,907.2,50.1,0.8944,17.269,15.446
151.3333,31.49,904.3,50.0,0.8926,16.984,15.160
151.5000,35.14,906.8,49.5,0.8842,17.235,15.239
151.6667,39.05,905.9,50.2,0.8757,17.101,14.976
151.8333,42.16,908.9,49.6,0.8734,17.194,15.017
152.0000,44.66,908.8,49.5,0.8688,17.086,14.845
152.1667,48.28,912.1,50.4,0.8615,17.171,14.792
152.3333,51.83,914.5,50.0,0.8550,17.248,14.748
152.5000,54.84,909.1,50.1,0.8500,17.081,14.520
152.6667,58.67,911.5,49.4,0.8457,17.125,14.482
152.8333,61.48,919.1,50.7,0.8411,17.263,14.520
153.0000,64.78,917.0,50.0,0.8323,17.229,14.339
153.1667,61.90,919.7,50.1,0.8375,17.389,14.563
153.3333,58.24,920.2,49.7,0.8423,17.282,14.558
153.5000,55.09,918.5,50.4,0.8456,17.509,14.806
153.6667,51.49,913.8,50.4,0.8523,17.239,14.693
153.8333,48.26,918.6,50.2,0.8593,17.295,14.862
154.0000,44.68,918.2,50.2,0.8657,17.353,15.022
154.1667,41.49,919.2,50.4,0.8714,17.404,15.165
