time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
77.0000,26.24,482.9,55.4,0.9168,9.979,9.149
77.1667,25.24,460.6,54.4,0.9187,9.576,8.798
77.3333,24.77,431.9,55.7,0.9174,9.013,8.269
77.5000,25.42,440.3,55.3,0.9149,9.212,8.428
77.6667,24.31,395.7,55.9,0.9165,8.293,7.600
77.8333,23.35,378.7,58.0,0.9178,7.807,7.166
78.0000,23.20,352.4,57.1,0.9152,7.312,6.692
78.1667,21.91,330.9,60.8,0.9168,6.954,6.376
78.3333,21.73,298.4,59.4,0.9117,6.274,5.720
78.5000,21.31,290.9,61.1,0.9158,6.162,5.643
78.6667,20.21,265.2,63.7,0.9131,5.539,5.057
78.8333,19.76,241.8,63.6,0.9138,5.084,4.646
79.0000,18.99,207.1,63.2,0.9081,4.439,4.031
79.1667,18.44,185.1,65.5,0.9084,3.897,3.540
79.3333,17.52,161.6,66.4,0.9054,3.467,3.139
79.5000,17.06,142.8,66.3,0.9013,3.072,2.769
79.6667,16.30,120.1,66.3,0.8980,2.593,2.328
79.8333,15.37,98.2,70.1,0.8943,2.124,1.899
80.0000,14.29,77.0,72.0,0.8919,1.687,1.505
80.1667,14.45,59.1,68.1,0.8872,1.295,1.149
80.3333,13.38,38.5,72.2,0.8764,0.853,0.748
80.5000,13.40,21.7,71.8,0.8603,0.493,0.424
80.6667,12.31,7.9,75.1,0.8380,0.184,0.154
80.8333,12.00,0.0,73.3,0.0000,0.000,0.000
81.0000,11.37,0.0,75.6,0.0000,0.000,0.000
81.1667,11.92,0.0,73.5,0.0000,0.000,0.000
81.3333,11.84,0.0,74.7,0.0000,0.000,0.000
81.5000,11.30,0.0,77.1,0.0000,0.000,0.000
81.6667,11.90,0.0,74.9,0.0000,0.000,0.000
81.8333,10.94,0.0,76.0,0.0000,0.000,0.000
82.0000,10.68,0.0,76.9,0.0000,0.000,0.000
82.1667,10.65,0.0,77.1,0.0000,0.000,0.000
82.3333,9.90,0.0,76.8,0.0000,0.000,0.000
82.5000,10.45,0.0,76.6,0.0000,0.000,0.000
82.6667,10.05,0.0,76.8,0.0000,0.000,0.000
82.8333,9.21,0.0,79.4,0.0000,0.000,0.000
83.0000,9.28,0.0,80.0,0.0000,0.000,0.000
83.1667,8.86,0.0,78.8,0.0000,0.000,0.000
83.3333,9.40,0.0,78.7,0.0000,0.000,0.000
83.5000,8.05,0.0,80.1,0.0000,0.000,0.000
83.6667,8.39,0.0,80.3,0.0000,0.000,0.000
83.8333,7.58,0.0,82.2,0.0000,0.000,0.000
84.0000,7.79,0.0,81.1,0.0000,0.000,0.000
84.1667,7.60,0.0,81.4,0.0000,0.000,0.000
84.3333,7.28,0.0,82.9,0.0000,0.000,0.000
84.5000,6.98,0.0,82.6,0.0000,0.000,0.000
84.6667,6.29,0.0,83.4,0.0000,0.000,0.000
84.8333,6.26,0.0,83.1,0.0000,0.000,0.000
85.0000,5.61,0.0,85.7,0.0000,0.000,0.000
85.1667,5.52,0.0,85.3,0.0000,0.000,0.000
85.3333,5.50,0.0,83.6,0.0000,0.000,0.000
85.5000,5.05,0.0,85.2,0.0000,0.000,0.000
85.6667,5.27,0.0,83.0,0.0000,0.000,0.000
85.8333,5.00,0.0,85.4,0.0000,0.000,0.000
86.0000,4.61,0.0,83.7,0.0000,0.000,0.000
86.1667,4.98,0.0,84.8,0.0000,0.000,0.000
86.3333,4.25,0.0,87.2,0.0000,0.000,0.000
86.5000,4.01,0.0,85.7,0.0000,0.000,0.000
86.6667,4.28,0.0,86.3,0.0000,0.000,0.000
86.8333,3.83,0.0,85.8,0.0000,0.000,0.000
87.0000,3.59,0.0,87.4,0.0000,0.000,0.000
87.1667,2.95,0.0,88.1,0.0000,0.000,0.000
87.3333,3.24,0.0,87.9,0.0000,0.000,0.000
87.5000,3.37,0.0,87.7,0.0000,0.000,0.000
87.6667,3.06,0.0,88.1,0.0000,0.000,0.000
87.8333,2.51,0.0,89.8,0.0000,0.000,0.000
88.0000,3.03,0.0,87.2,0.0000,0.000,0.000
88.1667,2.72,0.0,89.7,0.0000,0.000,0.000
88.3333,2.56,0.0,90.3,0.0000,0.000,0.000
88.5000,2.44,0.0,87.8,0.0000,0.000,0.000
88.6667,2.28,0.0,90.0,0.0000,0.000,0.000
88.8333,2.15,0.0,88.8,0.0000,0.000,0.000
89.0000,2.37,0.0,88.6,0.0000,0.000,0.000
89.1667,2.21,0.0,90.9,0.0000,0.000,0.000
89.3333,2.12,0.0,89.5,0.0000,0.000,0.000
89.5000,1.93,0.0,88.0,0.0000,0.000,0.000
89.6667,1.32,0.0,90.7,0.0000,0.000,0.000
89.8333,2.07,0.0,89.3,0.0000,0.000,0.000
90.0000,2.36,0.0,87.4,0.0000,0.000,0.000
90.1667,1.91,0.0,90.0,0.0000,0.000,0.000
90.3333,1.95,0.0,88.1,0.0000,0.000,0.000
90.5000,2.29,0.0,89.3,0.0000,0.000,0.000
90.6667,1.73,0.0,90.7,0.0000,0.000,0.000
90.8333,2.31,0.0,88.2,0.0000,0.000,0.000
91.0000,2.18,0.0,89.4,0.0000,0.000,0.000
91.1667,2.51,0.0,89.1,0.0000,0.000,0.000
91.3333,2.28,0.0,91.1,0.0000,0.000,0.000
91.5000,2.86,0.0,90.2,0.0000,0.000,0.000
91.6667,2.62,0.0,87.8,0.0000,0.000,0.000
91.8333,2.61,0.0,88.6,0.0000,0.000,0.000
92.0000,2.59,0.0,89.6,0.0000,0.000,0.000
92.1667,3.67,0.0,86.2,0.0000,0.000,0.000
92.3333,2.91,0.0,90.0,0.0000,0.000,0.000
92.5000,3.70,0.0,86.3,0.0000,0.000,0.000
92.6667,4.23,0.0,86.5,0.0000,0.000,0.000
92.8333,3.90,1.6,86.4,0.8121,0.039,0.032
93.0000,4.39,16.2,84.7,0.8693,0.370,0.321
93.1667,5.26,32.9,85.5,0.8833,0.732,0.646
93.3333,5.95,56.1,82.2,0.9005,1.235,1.112
93.5000,6.45,84.2,82.7,0.9076,1.823,1.655
93.6667,7.23,107.2,82.0,0.9165,2.309,2.117
93.8333,8.19,133.1,80.0,0.9146,2.888,2.641
94.0000,8.89,160.3,78.6,0.9231,3.467,3.200
94.1667,9.51,179.2,77.6,0.9253,3.765,3.484
94.3333,11.34,217.4,74.9,0.9213,4.583,4.223
94.5000,12.54,250.3,73.8,0.9207,5.284,4.865
94.6667,13.45,281.7,70.9,0.9225,5.920,5.461
94.8333,14.38,332.8,70.6,0.9316,6.952,6.476
95.0000,15.12,345.6,69.0,0.9268,7.225,6.697
95.1667,16.75,382.4,66.0,0.9289,7.970,7.403
95.3333,17.38,385.0,64.9,0.9274,8.071,7.485
95.5000,18.14,422.7,65.5,0.9270,8.765,8.125
95.6667,18.80,449.3,65.1,0.9294,9.339,8.680
95.8333,19.65,472.1,61.8,0.9294,9.798,9.107
96.0000,21.45,513.7,60.1,0.9291,10.631,9.877
96.1667,22.16,563.4,59.2,0.9328,11.607,10.827
96.3333,22.15,539.9,60.9,0.9247,11.189,10.346
96.5000,23.28,569.7,58.0,0.9271,11.634,10.786
96.6667,24.11,583.7,55.7,0.9250,11.987,11.089
96.8333,24.56,603.9,56.3,0.9205,12.527,11.531
97.0000,26.46,655.6,53.1,0.9213,13.449,12.391
97.1667,26.81,655.5,50.5,0.9251,13.358,12.357
97.3333,27.18,665.1,50.7,0.9210,13.707,12.623
97.5000,27.98,697.9,51.3,0.9188,14.350,13.184
97.6667,30.07,778.9,46.8,0.9167,15.897,14.573
97.8333,27.77,673.0,50.6,0.9205,13.693,12.603
98.0000,29.63,734.6,47.8,0.9153,15.121,13.840
98.1667,29.72,734.9,49.5,0.9225,14.935,13.778
98.3333,29.27,709.0,47.9,0.9172,14.545,13.341
98.5000,30.27,740.6,48.9,0.9177,15.071,13.831
98.6667,30.24,720.1,46.1,0.9138,14.851,13.571
98.8333,31.34,758.0,45.2,0.9188,15.505,14.245
99.0000,31.44,746.2,45.2,0.9152,15.278,13.982
99.1667,31.46,746.4,44.6,0.9143,15.373,14.056
99.3333,31.02,745.4,44.9,0.9142,15.297,13.984
99.5000,30.65,711.6,45.8,0.9203,14.500,13.343
99.6667,30.45,699.3,47.6,0.9176,14.273,13.097
99.8333,32.60,764.2,43.9,0.9159,15.629,14.314
100.0000,30.58,679.1,47.0,0.9162,13.922,12.756
100.1667,30.47,672.3,47.8,0.9158,13.779,12.619
100.3333,29.38,643.5,48.8,0.9170,13.163,12.071
100.5000,30.18,669.6,48.6,0.9173,13.619,12.492
100.6667,30.01,642.5,48.1,0.9163,13.170,12.068
100.8333,29.94,641.3,48.0,0.9139,13.207,12.070
101.0000,28.72,595.2,48.2,0.9147,12.233,11.190
101.1667,27.68,560.2,51.3,0.9217,11.461,10.565
101.3333,27.91,569.2,51.0,0.9142,11.716,10.712
101.5000,27.62,538.1,50.9,0.9109,11.127,10.135
101.6667,26.90,503.1,52.5,0.9140,10.477,9.577
101.8333,25.65,458.2,53.6,0.9133,9.509,8.685
102.0000,25.02,445.0,54.9,0.9155,9.247,8.466
102.1667,23.78,410.3,55.3,0.9146,8.601,7.867
102.3333,23.45,395.6,59.1,0.9148,8.232,7.530
102.5000,22.62,362.3,58.9,0.9183,7.522,6.907
102.6667,23.32,345.6,56.8,0.9131,7.198,6.573
102.8333,20.56,288.8,63.3,0.9137,6.088,5.562
103.0000,20.35,267.0,61.0,0.9086,5.614,5.101
103.1667,19.46,240.4,63.9,0.9088,5.064,4.602
103.3333,19.34,216.8,63.1,0.9076,4.585,4.161
103.5000,18.49,178.4,63.6,0.9048,3.814,3.451
103.6667,17.06,144.0,67.4,0.9044,3.069,2.775
103.8333,16.15,120.9,67.5,0.8992,2.590,2.329
104.0000,15.24,100.0,68.7,0.8977,2.144,1.924
104.1667,14.63,73.2,71.8,0.8900,1.585,1.410
104.3333,13.92,48.8,69.9,0.8813,1.072,0.944
104.5000,13.21,28.2,73.2,0.8663,0.625,0.542
104.6667,12.84,9.8,74.9,0.8439,0.226,0.191
104.8333,11.94,0.0,74.6,0.0000,0.000,0.000
105.0000,11.71,0.0,73.0,0.0000,0.000,0.000
105.1667,12.26,0.0,74.3,0.0000,0.000,0.000
105.3333,11.56,0.0,75.1,0.0000,0.000,0.000
105.5000,11.20,0.0,75.4,0.0000,0.000,0.000
105.6667,10.85,0.0,74.8,0.0000,0.000,0.000
105.8333,10.88,0.0,76.3,0.0000,0.000,0.000
106.0000,10.43,0.0,78.0,0.0000,0.000,0.000
106.1667,10.69,0.0,75.9,0.0000,0.000,0.000
106.3333,10.31,0.0,76.2,0.0000,0.000,0.000
106.5000,9.73,0.0,78.4,0.0000,0.000,0.000
106.6667,10.30,0.0,76.5,0.0000,0.000,0.000
106.8333,9.54,0.0,77.6,0.0000,0.000,0.000
107.0000,8.93,0.0,78.7,0.0000,0.000,0.000
107.1667,8.74,0.0,81.9,0.0000,0.000,0.000
107.3333,8.15,0.0,80.0,0.0000,0.000,0.000
107.5000,8.20,0.0,80.3,0.0000,0.000,0.000
107.6667,8.23,0.0,78.0,0.0000,0.000,0.000
107.8333,7.79,0.0,82.1,0.0000,0.000,0.000
108.0000,7.62,0.0,81.3,0.0000,0.000,0.000
108.1667,8.03,0.0,80.3,0.0000,0.000,0.000
108.3333,6.55,0.0,82.4,0.0000,0.000,0.000
108.5000,7.26,0.0,84.5,0.0000,0.000,0.000
108.6667,6.78,0.0,82.5,0.0000,0.000,0.000
108.8333,5.93,0.0,83.6,0.0000,0.000,0.000
109.0000,6.14,0.0,84.2,0.0000,0.000,0.000
109.1667,5.56,0.0,84.6,0.0000,0.000,0.000
109.3333,5.43,0.0,84.4,0.0000,0.000,0.000
109.5000,5.15,0.0,85.0,0.0000,0.000,0.000
109.6667,5.42,0.0,84.6,0.0000,0.000,0.000
109.8333,5.50,0.0,84.6,0.0000,0.000,0.000
110.0000,4.77,0.0,84.9,0.0000,0.000,0.000
110.1667,5.17,0.0,84.4,0.0000,0.000,0.000
110.3333,4.25,0.0,86.9,0.0000,0.000,0.000
110.5000,4.73,0.0,84.7,0.0000,0.000,0.000
110.6667,3.82,0.0,87.9,0.0000,0.000,0.000
110.8333,3.68,0.0,86.3,0.0000,0.000,0.000
111.0000,3.49,0.0,85.9,0.0000,0.000,0.000
111.1667,3.49,0.0,88.7,0.0000,0.000,0.000
111.3333,2.86,0.0,88.2,0.0000,0.000,0.000
111.5000,3.67,0.0,87.1,0.0000,0.000,0.000
111.6667,3.18,0.0,89.3,0.0000,0.000,0.000
111.8333,2.92,0.0,89.5,0.0000,0.000,0.000
112.0000,2.84,0.0,88.7,0.0000,0.000,0.000
112.1667,3.19,0.0,87.9,0.0000,0.000,0.000
112.3333,2.79,0.0,88.3,0.0000,0.000,0.000
112.5000,2.69,0.0,87.9,0.0000,0.000,0.000
112.6667,2.03,0.0,91.1,0.0000,0.000,0.000
112.8333,1.97,0.0,89.7,0.0000,0.000,0.000
113.0000,2.73,0.0,87.9,0.0000,0.000,0.000
113.1667,1.84,0.0,90.1,0.0000,0.000,0.000
113.3333,1.98,0.0,88.7,0.0000,0.000,0.000
113.5000,2.08,0.0,86.7,0.0000,0.000,0.000
113.6667,1.86,0.0,89.2,0.0000,0.000,0.000
113.8333,2.44,0.0,91.0,0.0000,0.000,0.000
114.0000,1.67,0.0,89.6,0.0000,0.000,0.000
114.1667,1.96,0.0,89.6,0.0000,0.000,0.000
114.3333,2.38,0.0,89.6,0.0000,0.000,0.000
114.5000,2.28,0.0,89.3,0.0000,0.000,0.000
114.6667,2.13,0.0,89.7,0.0000,0.000,0.000
114.8333,2.06,0.0,88.9,0.0000,0.000,0.000
115.0000,2.17,0.0,88.5,0.0000,0.000,0.000
115.1667,2.70,0.0,88.2,0.0000,0.000,0.000
115.3333,2.51,0.0,88.4,0.0000,0.000,0.000
115.5000,2.82,0.0,88.2,0.0000,0.000,0.000
115.6667,2.74,0.0,89.0,0.0000,0.000,0.000
115.8333,2.71,0.0,86.3,0.0000,0.000,0.000
116.0000,3.19,0.0,88.7,0.0000,0.000,0.000
116.1667,2.92,0.0,88.5,0.0000,0.000,0.000
116.3333,2.83,0.0,88.1,0.0000,0.000,0.000
116.5000,3.38,0.0,89.6,0.0000,0.000,0.000
116.6667,3.37,0.0,86.8,0.0000,0.000,0.000
116.8333,4.52,1.7,85.6,0.8116,0.040,0.033
117.0000,4.56,15.7,86.5,0.8676,0.354,0.307
117.1667,5.29,35.6,84.4,0.8853,0.787,0.697
117.3333,6.05,61.5,82.4,0.8971,1.336,1.198
117.5000,6.50,86.6,82.4,0.9115,1.873,1.708
117.6667,7.61,112.3,80.6,0.9127,2.428,2.216
117.8333,9.04,154.2,78.9,0.9117,3.309,3.017
118.0000,9.74,174.4,76.8,0.9179,3.736,3.429
118.1667,10.66,202.6,76.9,0.9225,4.286,3.954
118.3333,11.77,233.9,75.9,0.9270,4.874,4.518
118.5000,13.09,263.7,71.7,0.9244,5.513,5.096
118.6667,13.64,286.2,71.9,0.9244,6.011,5.556
118.8333,14.87,327.5,71.1,0.9258,6.784,6.281
119.0000,15.67,355.2,70.2,0.9242,7.402,6.841
119.1667,16.39,389.4,67.1,0.9237,8.087,7.470
119.3333,17.32,414.3,66.6,0.9263,8.509,7.882
119.5000,19.52,467.3,62.0,0.9253,9.627,8.908
119.6667,20.18,491.7,62.4,0.9257,10.221,9.462
119.8333,21.29,533.6,60.6,0.9226,10.998,10.146
120.0000,21.31,528.8,61.2,0.9277,10.866,10.081
120.1667,21.75,536.3,59.9,0.9259,11.004,10.189
120.3333,23.85,595.8,56.3,0.9244,12.289,11.360
120.5000,23.55,592.9,58.0,0.9269,12.155,11.266
120.6667,24.68,618.1,54.7,0.9240,12.648,11.687
120.8333,25.69,636.3,53.8,0.9236,13.044,12.048
121.0000,26.62,666.0,53.1,0.9227,13.612,12.560
121.1667,27.20,686.4,53.4,0.9177,13.980,12.829
121.3333,29.10,758.9,48.0,0.9163,15.565,14.263
121.5000,28.51,717.1,49.8,0.9183,14.651,13.453
121.6667,28.87,749.5,49.7,0.9179,15.258,14.005
121.8333,29.95,756.5,47.6,0.9199,15.320,14.093
122.0000,29.48,741.6,47.9,0.9210,15.030,13.843
122.1667,30.95,775.7,43.7,0.9152,15.949,14.597
122.3333,30.77,768.4,45.5,0.9150,15.690,14.356
122.5000,31.12,774.7,47.7,0.9155,15.813,14.476
122.6667,31.63,786.5,44.5,0.9158,16.056,14.704
122.8333,30.94,754.5,45.3,0.9143,15.304,13.992
123.0000,32.77,802.6,42.2,0.9177,16.223,14.888
123.1667,31.13,761.1,45.2,0.9144,15.444,14.122
123.3333,32.27,775.7,41.5,0.9156,15.685,14.362
123.5000,32.23,751.1,42.6,0.9134,15.160,13.847
123.6667,31.57,751.8,44.6,0.9163,15.187,13.915
123.8333,30.62,695.7,46.7,0.9152,14.159,12.958
124.0000,31.71,750.1,44.5,0.9155,15.382,14.083
124.1667,30.93,722.0,45.9,0.9187,14.628,13.439
124.3333,31.67,717.8,44.1,0.9103,14.723,13.403
124.5000,31.32,720.6,45.3,0.9122,14.700,13.410
124.6667,30.31,665.8,46.3,0.9133,13.630,12.448
124.8333,30.81,683.5,46.9,0.9145,13.967,12.773
125.0000,30.23,656.5,46.5,0.9091,13.530,12.300
125.1667,28.73,603.8,51.1,0.9121,12.292,11.211
125.3333,28.95,601.3,50.2,0.9135,12.314,11.249
125.5000,27.97,570.5,51.4,0.9110,11.800,10.751
125.6667,25.50,495.0,54.8,0.9154,10.196,9.334
125.8333,26.44,500.5,52.5,0.9113,10.336,9.419
126.0000,25.90,467.9,53.5,0.9144,9.631,8.807
126.1667,24.92,431.4,56.3,0.9124,8.951,8.166
126.3333,24.10,427.7,55.9,0.9134,8.831,8.066
126.5000,23.30,374.2,57.2,0.9101,7.765,7.067
126.6667,23.04,352.2,59.6,0.9137,7.281,6.653
126.8333,21.47,320.2,59.4,0.9133,6.641,6.065
127.0000,21.25,282.5,58.1,0.9081,5.878,5.338
127.1667,19.21,247.1,63.8,0.9082,5.163,4.689
127.3333,19.09,222.6,64.1,0.9092,4.713,4.285
127.5000,18.49,189.6,65.4,0.9047,4.015,3.633
127.6667,17.67,161.9,65.3,0.9039,3.423,3.094
127.8333,16.05,127.5,68.4,0.9000,2.722,2.450
128.0000,15.61,101.2,69.1,0.8955,2.171,1.945
128.1667,14.98,77.3,70.4,0.8880,1.677,1.490
128.3333,14.60,49.5,71.5,0.8798,1.079,0.949
128.5000,13.53,29.5,71.9,0.8636,0.658,0.568
128.6667,11.97,10.2,75.1,0.8447,0.232,0.196
128.8333,11.91,0.0,75.0,0.0000,0.000,0.000
129.0000,12.11,0.0,75.1,0.0000,0.000,0.000
129.1667,12.55,0.0,73.2,0.0000,0.000,0.000
129.3333,11.71,0.0,75.3,0.0000,0.000,0.000
129.5000,11.60,0.0,73.7,0.0000,0.000,0.000
129.6667,11.28,0.0,75.6,0.0000,0.000,0.000
129.8333,10.88,0.0,78.6,0.0000,0.000,0.000
130.0000,10.91,0.0,78.1,0.0000,0.000,0.000
130.1667,10.28,0.0,77.3,0.0000,0.000,0.000
130.3333,10.30,0.0,76.9,0.0000,0.000,0.000
130.5000,10.14,0.0,77.2,0.0000,0.000,0.000
130.6667,9.20,0.0,77.9,0.0000,0.000,0.000
130.8333,9.51,0.0,78.0,0.0000,0.000,0.000
131.0000,8.70,0.0,79.7,0.0000,0.000,0.000
131.1667,9.55,0.0,78.9,0.0000,0.000,0.000
131.3333,8.75,0.0,80.3,0.0000,0.000,0.000
131.5000,8.29,0.0,81.3,0.0000,0.000,0.000
131.6667,8.06,0.0,80.6,0.0000,0.000,0.000
131.8333,7.67,0.0,80.3,0.0000,0.000,0.000
132.0000,8.01,0.0,80.6,0.0000,0.000,0.000
132.1667,8.06,0.0,80.5,0.0000,0.000,0.000
132.3333,7.17,0.0,81.9,0.0000,0.000,0.000
132.5000,7.05,0.0,80.1,0.0000,0.000,0.000
132.6667,6.75,0.0,80.2,0.0000,0.000,0.000
132.8333,6.03,0.0,82.7,0.0000,0.000,0.000
133.0000,5.64,0.0,83.7,0.0000,0.000,0.000
133.1667,5.66,0.0,83.3,0.0000,0.000,0.000
133.3333,5.62,0.0,83.3,0.0000,0.000,0.000
133.5000,5.66,0.0,84.6,0.0000,0.000,0.000
133.6667,4.72,0.0,84.8,0.0000,0.000,0.000
133.8333,5.26,0.0,84.8,0.0000,0.000,0.000
134.0000,4.55,0.0,85.0,0.0000,0.000,0.000
134.1667,4.86,0.0,85.7,0.0000,0.000,0.000
134.3333,4.39,0.0,87.6,0.0000,0.000,0.000
134.5000,4.03,0.0,84.3,0.0000,0.000,0.000
134.6667,4.47,0.0,84.8,0.0000,0.000,0.000
134.8333,3.64,0.0,87.5,0.0000,0.000,0.000
135.0000,3.02,0.0,87.1,0.0000,0.000,0.000
135.1667,3.47,0.0,88.1,0.0000,0.000,0.000
135.3333,3.10,0.0,87.0,0.0000,0.000,0.000
135.5000,2.71,0.0,89.1,0.0000,0.000,0.000
135.6667,3.14,0.0,86.0,0.0000,0.000,0.000
135.8333,2.26,0.0,89.7,0.0000,0.000,0.000
136.0000,3.04,0.0,87.4,0.0000,0.000,0.000
136.1667,2.60,0.0,88.3,0.0000,0.000,0.000
136.3333,2.84,0.0,88.4,0.0000,0.000,0.000
136.5000,1.93,0.0,88.7,0.0000,0.000,0.000
136.6667,2.67,0.0,88.2,0.0000,0.000,0.000
136.8333,2.00,0.0,89.8,0.0000,0.000,0.000
137.0000,1.96,0.0,90.2,0.0000,0.000,0.000
137.1667,1.68,0.0,89.9,0.0000,0.000,0.000
137.3333,1.80,0.0,90.3,0.0000,0.000,0.000
137.5000,2.17,0.0,89.7,0.0000,0.000,0.000
137.6667,2.09,0.0,90.7,0.0000,0.000,0.000
137.8333,2.15,0.0,89.2,0.0000,0.000,0.000
138.0000,1.83,0.0,89.9,0.0000,0.000,0.000
138.1667,2.32,0.0,88.6,0.0000,0.000,0.000
138.3333,2.31,0.0,89.7,0.0000,0.000,0.000
138.5000,2.53,0.0,90.1,0.0000,0.000,0.000
138.6667,1.93,0.0,89.0,0.0000,0.000,0.000
138.8333,2.61,0.0,90.3,0.0000,0.000,0.000
139.0000,2.42,0.0,88.1,0.0000,0.000,0.000
139.1667,2.56,0.0,88.9,0.0000,0.000,0.000
139.3333,2.44,0.0,87.2,0.0000,0.000,0.000
139.5000,1.95,0.0,90.2,0.0000,0.000,0.000
139.6667,2.67,0.0,90.1,0.0000,0.000,0.000
139.8333,3.18,0.0,86.6,0.0000,0.000,0.000
140.0000,2.74,0.0,88.0,0.0000,0.000,0.000
140.1667,3.14,0.0,89.2,0.0000,0.000,0.000
140.3333,3.17,0.0,87.4,0.0000,0.000,0.000
140.5000,3.73,0.0,86.9,0.0000,0.000,0.000
140.6667,3.59,0.0,85.0,0.0000,0.000,0.000
140.8333,4.21,1.5,85.9,0.8069,0.035,0.028
141.0000,4.03,14.3,87.3,0.8616,0.324,0.279
141.1667,4.77,32.2,86.4,0.8802,0.720,0.634
141.3333,5.55,51.7,84.8,0.8942,1.133,1.013
141.5000,6.39,74.9,81.2,0.9030,1.622,1.464
141.6667,7.08,97.6,83.2,0.9082,2.089,1.897
141.8333,8.49,123.2,78.6,0.9088,2.632,2.392
142.0000,8.89,150.3,78.4,0.9151,3.157,2.889
142.1667,10.17,183.1,77.7,0.9177,3.875,3.556
142.3333,11.19,199.4,75.4,0.9204,4.179,3.847
142.5000,11.72,226.7,75.6,0.9225,4.723,4.357
142.6667,12.48,259.3,72.4,0.9237,5.368,4.958
142.8333,13.13,276.0,73.4,0.9234,5.816,5.371
143.0000,15.06,316.6,70.0,0.9219,6.624,6.107
143.1667,15.47,346.0,68.9,0.9232,7.284,6.725
143.3333,16.69,363.8,66.7,0.9242,7.534,6.963
143.5000,16.98,389.0,66.0,0.9274,8.100,7.512
143.6667,18.04,410.6,66.1,0.9265,8.422,7.803
143.8333,20.36,468.6,63.6,0.9253,9.631,8.911
144.0000,19.53,457.0,61.8,0.9200,9.405,8.652
144.1667,20.94,470.6,61.7,0.9194,9.661,8.883
144.3333,22.38,544.3,58.0,0.9228,11.150,10.290
144.5000,22.47,543.0,58.3,0.9216,11.225,10.344
144.6667,23.57,551.5,58.3,0.9201,11.227,10.330
144.8333,23.50,558.3,58.6,0.9204,11.514,10.598
145.0000,24.49,618.8,55.5,0.9202,12.627,11.619
145.1667,26.08,639.8,53.9,0.9218,13.061,12.040
145.3333,25.06,604.7,55.1,0.9205,12.349,11.367
145.5000,26.37,642.6,52.3,0.9191,13.101,12.042
145.6667,27.23,666.9,52.5,0.9205,13.401,12.336
145.8333,28.51,696.9,49.9,0.9141,14.190,12.972
146.0000,27.56,646.5,52.4,0.9185,13.187,12.113
146.1667,28.23,665.4,51.7,0.9140,13.554,12.389
146.3333,28.22,656.9,51.7,0.9147,13.325,12.188
146.5000,29.05,700.9,47.8,0.9170,14.258,13.075
146.6667,29.28,697.2,48.8,0.9152,14.150,12.951
146.8333,30.22,704.5,46.7,0.9145,14.213,12.997
147.0000,29.67,681.0,48.3,0.9171,13.799,12.655
147.1667,30.05,703.7,47.4,0.9132,14.295,13.055
147.3333,30.06,687.5,45.5,0.9130,14.028,12.807
147.5000,29.31,668.9,47.4,0.9130,13.682,12.491
147.6667,29.75,676.0,48.9,0.9146,13.784,12.607
147.8333,29.26,665.5,48.6,0.9140,13.564,12.398
148.0000,29.17,642.5,49.8,0.9175,13.081,12.002
148.1667,29.38,637.4,48.9,0.9151,12.979,11.877
148.3333,29.00,630.0,49.9,0.9152,12.857,11.767
148.5000,28.25,578.6,50.8,0.9138,11.825,10.806
148.6667,27.88,564.2,51.9,0.9106,11.541,10.509
148.8333,28.18,578.8,51.6,0.9125,11.872,10.833
149.0000,27.29,537.8,50.1,0.9085,11.143,10.124
149.1667,27.20,527.1,50.1,0.9131,10.755,9.820
149.3333,25.73,501.9,54.5,0.9159,10.222,9.363
149.5000,26.06,485.5,52.1,0.9161,9.864,9.036
149.6667,25.38,468.1,53.1,0.9149,9.610,8.793
149.8333,25.51,441.0,52.5,0.9105,9.011,8.205
150.0000,24.59,427.4,55.3,0.9113,8.811,8.030
150.1667,23.78,382.2,57.0,0.9077,7.910,7.180
150.3333,22.21,352.6,58.2,0.9107,7.321,6.667
150.5000,21.79,327.2,59.8,0.9087,6.801,6.180
150.6667,20.52,287.4,62.9,0.9119,5.932,5.410
150.8333,20.01,265.4,63.6,0.9102,5.520,5.025
151.0000,19.38,236.4,63.4,0.9093,4.954,4.505
151.1667,19.26,219.9,64.4,0.9072,4.609,4.181
151.3333,18.57,192.5,64.6,0.9033,4.067,3.674
151.5000,17.58,160.4,63.9,0.9007,3.387,3.051
151.6667,16.74,139.1,67.1,0.8968,2.965,2.659
151.8333,16.14,113.4,68.9,0.8928,2.428,2.168
152.0000,15.11,89.5,69.9,0.8904,1.941,1.728
152.1667,14.56,66.9,69.8,0.8825,1.454,1.283
152.3333,13.86,46.7,69.9,0.8808,1.022,0.900
152.5000,13.25,25.8,71.6,0.8619,0.570,0.491
152.6667,12.35,8.8,73.4,0.8390,0.202,0.169
152.8333,12.52,0.0,73.9,0.0000,0.000,0.000
153.0000,12.00,0.0,74.0,0.0000,0.000,0.000
153.1667,11.60,0.0,75.0,0.0000,0.000,0.000
153.3333,12.36,0.0,75.3,0.0000,0.000,0.000
153.5000,11.52,0.0,75.1,0.0000,0.000,0.000
153.6667,11.44,0.0,73.4,0.0000,0.000,0.000
153.8333,11.14,0.0,76.4,0.0000,0.000,0.000
154.0000,10.72,0.0,77.8,0.0000,0.000,0.000
154.1667,10.24,0.0,77.1,0.0000,0.000,0.000
