time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
77.0000,65.18,884.5,49.0,0.8224,16.389,13.479
77.1667,65.07,893.2,50.4,0.8244,16.690,13.759
77.3333,64.63,886.3,50.5,0.8284,16.301,13.505
77.5000,65.30,886.8,50.1,0.8224,16.345,13.442
77.6667,65.01,891.4,49.4,0.8234,16.479,13.569
77.8333,64.80,884.8,49.3,0.8243,16.355,13.481
78.0000,64.78,882.6,50.5,0.8215,16.380,13.457
78.1667,65.06,887.3,49.8,0.8228,16.451,13.537
78.3333,65.10,890.7,50.3,0.8239,16.562,13.646
78.5000,64.95,882.4,50.2,0.8235,16.394,13.500
78.6667,65.24,878.6,50.0,0.8219,16.211,13.324
78.8333,64.89,880.1,50.7,0.8236,16.217,13.357
79.0000,65.24,879.9,50.9,0.8207,16.290,13.369
79.1667,64.72,880.6,50.4,0.8292,16.201,13.435
79.3333,65.05,882.6,49.6,0.8237,16.365,13.479
79.5000,64.98,876.7,49.6,0.8243,16.249,13.394
79.6667,64.54,872.1,49.4,0.8238,16.114,13.275
79.8333,64.82,873.3,49.9,0.8186,16.209,13.269
80.0000,64.76,876.9,50.8,0.8263,16.095,13.300
80.1667,65.28,876.4,49.6,0.8195,16.430,13.465
80.3333,64.28,879.3,49.2,0.8237,16.340,13.460
80.5000,64.22,871.4,50.3,0.8262,16.033,13.247
80.6667,64.43,871.8,49.0,0.8233,16.022,13.191
80.8333,65.29,871.0,50.4,0.8181,16.152,13.214
81.0000,64.96,868.2,49.3,0.8200,16.215,13.297
81.1667,65.20,869.3,49.0,0.8206,16.101,13.213
81.3333,65.06,871.7,49.1,0.8195,16.208,13.282
81.5000,64.74,868.4,49.7,0.8224,16.077,13.222
81.6667,65.36,874.1,50.0,0.8172,16.252,13.280
81.8333,64.65,868.6,49.3,0.8222,16.147,13.277
82.0000,64.67,872.3,50.1,0.8226,16.171,13.302
82.1667,64.62,870.9,50.3,0.8229,16.105,13.252
82.3333,64.17,864.8,50.5,0.8248,15.943,13.149
82.5000,64.99,865.7,49.4,0.8221,15.967,13.126
82.6667,65.21,873.5,50.2,0.8208,16.176,13.277
82.8333,65.23,868.8,49.7,0.8215,16.000,13.144
83.0000,64.85,868.5,50.9,0.8215,15.890,13.053
83.1667,64.89,868.8,49.9,0.8202,15.942,13.076
83.3333,64.96,865.9,50.3,0.8203,15.849,13.001
83.5000,64.62,864.2,50.6,0.8224,15.817,13.009
83.6667,64.66,860.5,49.2,0.8194,15.886,13.018
83.8333,64.64,864.9,50.0,0.8236,15.876,13.076
84.0000,65.25,865.7,49.6,0.8194,16.129,13.216
84.1667,65.24,865.2,50.3,0.8218,15.796,12.980
84.3333,64.97,859.3,50.2,0.8217,15.819,12.998
84.5000,65.62,861.1,49.0,0.8173,16.007,13.083
84.6667,65.02,858.0,50.2,0.8183,15.938,13.043
84.8333,65.02,859.5,50.1,0.8183,15.755,12.892
85.0000,64.73,863.1,49.8,0.8205,15.924,13.067
85.1667,64.98,861.7,50.8,0.8186,15.896,13.013
85.3333,64.84,864.2,48.7,0.8217,15.852,13.025
85.5000,64.99,864.2,49.6,0.8194,16.042,13.145
85.6667,65.19,860.3,49.5,0.8204,15.692,12.874
85.8333,65.00,860.0,50.2,0.8182,15.865,12.981
86.0000,65.00,863.8,50.8,0.8177,15.861,12.970
86.1667,65.18,862.2,50.3,0.8206,15.857,13.013
86.3333,65.25,860.8,49.5,0.8176,15.745,12.873
86.5000,65.11,864.5,49.5,0.8183,15.863,12.981
86.6667,64.49,866.6,50.5,0.8181,15.930,13.033
86.8333,64.83,859.4,49.9,0.8219,15.627,12.844
87.0000,65.32,859.3,49.5,0.8159,15.678,12.791
87.1667,65.24,864.7,49.5,0.8178,15.840,12.954
87.3333,65.14,860.4,50.6,0.8192,15.841,12.977
87.5000,65.04,858.4,49.9,0.8170,15.883,12.977
87.6667,65.26,863.0,50.0,0.8180,15.886,12.995
87.8333,65.14,857.3,50.3,0.8173,15.674,12.810
88.0000,64.95,854.3,50.3,0.8176,15.754,12.881
88.1667,65.30,855.4,50.0,0.8232,15.466,12.733
88.3333,64.76,861.4,50.2,0.8193,15.794,12.940
88.5000,64.73,857.5,51.0,0.8171,15.704,12.831
88.6667,64.85,862.1,49.8,0.8141,16.022,13.044
88.8333,64.52,860.1,49.4,0.8220,15.602,12.826
89.0000,65.14,857.4,50.1,0.8165,15.712,12.828
89.1667,64.84,866.1,50.2,0.8155,15.905,12.970
89.3333,65.10,865.3,50.1,0.8161,15.890,12.968
89.5000,65.30,863.9,49.7,0.8156,15.853,12.931
89.6667,65.67,858.0,50.4,0.8141,15.697,12.778
89.8333,65.00,861.7,49.9,0.8160,15.658,12.778
90.0000,65.01,859.6,50.6,0.8196,15.719,12.883
90.1667,65.25,860.8,50.0,0.8168,15.703,12.827
90.3333,65.13,864.0,50.6,0.8174,15.743,12.868
90.5000,64.94,862.2,49.5,0.8145,15.973,13.010
90.6667,64.72,858.7,50.5,0.8138,15.637,12.725
90.8333,65.33,863.4,50.7,0.8148,15.701,12.793
91.0000,64.93,866.3,49.7,0.8164,15.782,12.885
91.1667,65.01,865.6,50.6,0.8157,15.787,12.878
91.3333,64.94,868.3,50.4,0.8151,15.923,12.979
91.5000,65.05,866.8,50.3,0.8181,15.745,12.881
91.6667,65.61,869.0,50.2,0.8134,15.927,12.954
91.8333,65.16,869.3,50.2,0.8202,15.741,12.911
92.0000,65.25,867.1,50.1,0.8197,15.639,12.820
92.1667,64.46,865.5,50.2,0.8211,15.742,12.926
92.3333,64.93,868.9,49.6,0.8140,15.726,12.801
92.5000,64.57,864.8,49.4,0.8180,15.778,12.907
92.6667,64.74,867.9,50.1,0.8146,16.000,13.033
92.8333,65.09,868.6,49.7,0.8170,15.853,12.952
93.0000,65.11,869.6,49.5,0.8190,15.751,12.901
93.1667,64.73,872.5,50.5,0.8176,15.775,12.898
93.3333,65.17,878.8,49.5,0.8153,15.949,13.003
93.5000,65.55,871.7,50.1,0.8150,15.927,12.981
93.6667,64.78,868.9,49.7,0.8142,15.881,12.930
93.8333,65.42,873.7,49.6,0.8156,15.970,13.025
94.0000,64.35,873.8,51.0,0.8179,15.679,12.825
94.1667,65.00,880.1,49.5,0.8125,16.045,13.037
94.3333,65.47,881.4,50.7,0.8194,15.832,12.973
94.5000,65.31,873.2,49.5,0.8152,15.902,12.962
94.6667,65.17,875.3,50.4,0.8170,15.905,12.994
94.8333,65.11,875.2,50.0,0.8163,15.918,12.994
95.0000,64.44,875.3,49.7,0.8158,15.728,12.832
95.1667,64.70,877.0,50.5,0.8150,15.874,12.937
95.3333,65.22,876.9,50.3,0.8106,16.013,12.980
95.5000,64.84,878.5,49.9,0.8122,15.954,12.958
95.6667,65.34,879.5,50.1,0.8158,16.057,13.100
95.8333,65.17,877.7,50.0,0.8145,15.925,12.972
96.0000,65.16,874.3,50.5,0.8152,15.823,12.898
96.1667,64.80,884.0,50.4,0.8173,15.870,12.971
96.3333,65.05,880.8,49.5,0.8159,16.024,13.074
96.5000,64.99,882.1,49.5,0.8154,15.878,12.947
96.6667,64.92,875.5,49.6,0.8160,15.851,12.935
96.8333,65.20,885.1,50.7,0.8170,16.057,13.119
97.0000,65.41,879.4,49.8,0.8156,15.862,12.937
97.1667,64.81,883.3,49.7,0.8174,15.954,13.041
97.3333,64.82,886.4,49.9,0.8162,15.949,13.018
97.5000,64.80,882.7,50.5,0.8142,15.912,12.955
97.6667,64.83,886.1,49.2,0.8139,16.048,13.062
97.8333,64.76,885.2,49.4,0.8141,15.914,12.957
98.0000,64.89,891.3,49.7,0.8148,16.110,13.126
98.1667,65.33,892.2,50.6,0.8141,16.119,13.123
98.3333,65.27,887.0,49.9,0.8130,15.934,12.954
98.5000,65.01,895.0,49.1,0.8138,16.139,13.134
98.6667,65.10,895.7,50.3,0.8109,16.295,13.213
98.8333,65.24,895.5,50.5,0.8123,16.199,13.158
99.0000,64.92,897.0,49.8,0.8144,16.242,13.227
99.1667,65.15,891.7,50.1,0.8150,16.005,13.043
99.3333,65.23,897.6,50.3,0.8134,16.082,13.080
99.5000,65.42,892.0,49.5,0.8127,16.154,13.129
99.6667,65.35,895.0,50.6,0.8167,15.965,13.039
99.8333,64.79,896.8,50.3,0.8162,16.010,13.068
100.0000,64.95,901.1,50.1,0.8132,16.282,13.241
100.1667,65.17,896.3,49.2,0.8119,16.043,13.026
100.3333,64.69,897.9,51.2,0.8153,16.149,13.166
100.5000,64.79,905.1,50.4,0.8155,16.073,13.108
100.6667,65.07,902.6,50.4,0.8091,16.227,13.129
100.8333,65.61,906.7,50.0,0.8131,16.361,13.302
101.0000,65.12,909.6,49.0,0.8131,16.482,13.402
101.1667,65.47,908.9,49.2,0.8133,16.337,13.288
101.3333,64.96,904.0,49.6,0.8120,16.259,13.202
101.5000,64.79,907.9,49.9,0.8134,16.488,13.411
101.6667,65.14,907.2,49.7,0.8145,16.237,13.225
101.8333,64.99,907.6,49.3,0.8118,16.287,13.223
102.0000,64.67,910.6,49.2,0.8142,16.228,13.213
102.1667,65.14,909.1,50.6,0.8111,16.381,13.286
102.3333,65.34,911.8,50.3,0.8146,16.355,13.322
102.5000,64.67,911.0,51.1,0.8114,16.328,13.249
102.6667,64.53,917.3,49.8,0.8144,16.469,13.412
102.8333,64.95,917.1,50.5,0.8120,16.529,13.422
103.0000,64.42,920.0,50.1,0.8121,16.495,13.395
103.1667,65.19,911.7,50.2,0.8115,16.319,13.243
103.3333,65.03,918.5,49.4,0.8124,16.371,13.300
103.5000,64.95,914.8,49.2,0.8128,16.339,13.280
103.6667,65.28,916.4,50.0,0.8132,16.272,13.232
103.8333,65.08,922.8,50.1,0.8149,16.309,13.291
104.0000,64.52,920.0,50.1,0.8143,16.508,13.442
104.1667,65.54,918.4,49.7,0.8094,16.453,13.317
104.3333,64.92,920.3,49.7,0.8121,16.348,13.275
104.5000,64.49,920.2,50.0,0.8097,16.531,13.386
104.6667,64.98,924.0,49.7,0.8124,16.440,13.356
104.8333,65.21,920.5,50.3,0.8135,16.406,13.346
105.0000,65.58,920.3,49.6,0.8079,16.469,13.305
105.1667,64.57,919.8,49.4,0.8085,16.539,13.373
105.3333,65.21,926.9,50.1,0.8122,16.396,13.316
105.5000,64.41,928.5,50.5,0.8131,16.580,13.481
105.6667,65.30,928.2,49.8,0.8099,16.434,13.310
105.8333,65.38,925.5,50.2,0.8100,16.551,13.406
106.0000,65.55,927.8,50.1,0.8130,16.487,13.404
106.1667,64.76,925.8,50.0,0.8144,16.581,13.504
106.3333,65.33,925.7,50.5,0.8108,16.551,13.420
106.5000,64.51,928.6,50.6,0.8146,16.510,13.449
106.6667,64.95,930.4,49.8,0.8095,16.669,13.493
106.8333,64.78,928.6,49.4,0.8114,16.552,13.430
107.0000,65.21,933.7,49.5,0.8111,16.713,13.555
107.1667,65.29,928.6,50.4,0.8103,16.565,13.422
107.3333,65.19,930.4,49.6,0.8108,16.584,13.447
107.5000,65.29,930.0,50.1,0.8125,16.462,13.375
107.6667,65.39,940.5,50.1,0.8103,16.688,13.523
107.8333,64.79,934.4,49.3,0.8118,16.586,13.464
108.0000,64.28,935.8,49.2,0.8107,16.460,13.345
108.1667,65.31,929.7,50.1,0.8107,16.488,13.367
108.3333,65.23,932.1,50.4,0.8108,16.471,13.355
108.5000,64.88,938.5,49.5,0.8099,16.587,13.434
108.6667,65.32,936.1,49.9,0.8105,16.591,13.446
108.8333,65.33,938.1,50.8,0.8089,16.661,13.477
109.0000,64.72,933.1,49.8,0.8126,16.682,13.556
109.1667,64.66,936.9,49.5,0.8083,16.520,13.353
109.3333,64.83,939.4,50.7,0.8127,16.552,13.453
109.5000,65.04,933.2,50.4,0.8081,16.508,13.340
109.6667,64.99,934.9,50.1,0.8093,16.441,13.305
109.8333,65.34,939.2,49.6,0.8081,16.619,13.429
110.0000,65.04,932.9,49.8,0.8097,16.516,13.373
110.1667,65.34,928.5,50.5,0.8105,16.392,13.286
110.3333,64.57,939.5,50.1,0.8070,16.740,13.508
110.5000,65.11,938.3,50.1,0.8069,16.744,13.511
110.6667,65.08,936.1,49.7,0.8069,16.513,13.325
110.8333,65.03,942.7,50.5,0.8091,16.519,13.366
111.0000,65.17,939.6,49.6,0.8059,16.633,13.404
111.1667,64.78,935.0,49.9,0.8090,16.616,13.443
111.3333,64.81,941.8,50.5,0.8085,16.713,13.513
111.5000,64.76,941.1,50.0,0.8055,16.617,13.385
111.6667,65.08,938.2,50.3,0.8059,16.530,13.323
111.8333,65.68,940.6,50.3,0.8060,16.627,13.401
112.0000,65.35,936.2,51.0,0.8060,16.565,13.352
112.1667,65.05,936.5,49.6,0.8082,16.503,13.338
112.3333,65.50,934.2,50.5,0.8077,16.521,13.344
112.5000,65.26,939.7,50.5,0.8092,16.688,13.503
112.6667,64.67,940.8,50.2,0.8070,16.559,13.363
112.8333,65.59,942.8,50.0,0.8071,16.587,13.387
113.0000,65.21,938.9,49.1,0.8086,16.599,13.422
113.1667,65.30,941.9,50.1,0.8077,16.594,13.403
113.3333,65.07,944.0,49.5,0.8086,16.690,13.494
113.5000,64.87,939.7,50.2,0.8087,16.619,13.439
113.6667,65.03,939.6,50.7,0.8074,16.545,13.358
113.8333,65.07,941.7,49.8,0.8060,16.524,13.319
114.0000,65.30,936.3,50.1,0.8048,16.508,13.286
114.1667,64.88,937.7,49.8,0.8057,16.542,13.328
114.3333,65.30,939.5,50.0,0.8069,16.656,13.440
114.5000,64.84,936.2,50.5,0.8082,16.375,13.235
114.6667,64.78,934.1,50.3,0.8048,16.476,13.260
114.8333,64.81,939.8,49.5,0.8063,16.635,13.412
115.0000,64.71,934.4,50.4,0.8106,16.323,13.231
115.1667,64.71,938.1,50.0,0.8052,16.591,13.360
115.3333,65.08,938.8,49.6,0.8068,16.525,13.332
115.5000,65.34,931.5,50.0,0.8068,16.261,13.119
115.6667,64.91,937.5,49.8,0.8084,16.342,13.211
115.8333,65.11,935.1,50.4,0.8050,16.281,13.105
116.0000,64.96,933.1,49.7,0.8044,16.435,13.220
116.1667,64.84,935.2,49.3,0.8041,16.453,13.231
116.3333,65.20,939.5,50.5,0.8042,16.506,13.274
116.5000,65.06,932.3,51.2,0.8094,16.290,13.185
116.6667,64.80,938.8,49.9,0.8072,16.466,13.291
116.8333,64.54,936.4,49.5,0.8062,16.343,13.175
117.0000,65.48,931.8,49.4,0.8029,16.435,13.196
117.1667,65.23,934.8,50.0,0.8058,16.306,13.139
117.3333,65.05,924.4,50.0,0.8069,16.169,13.047
117.5000,64.85,928.5,49.3,0.8056,16.235,13.079
117.6667,65.37,932.7,50.4,0.8031,16.398,13.170
117.8333,64.91,927.2,50.9,0.8082,16.243,13.128
118.0000,64.75,930.9,49.7,0.8041,16.230,13.051
118.1667,65.20,926.7,50.5,0.8043,16.269,13.086
118.3333,64.70,931.1,49.8,0.8034,16.330,13.120
118.5000,64.97,928.9,50.4,0.8052,16.177,13.026
118.6667,64.90,925.4,50.2,0.8053,16.120,12.982
118.8333,65.12,930.5,49.5,0.8024,16.298,13.078
119.0000,64.70,929.2,50.3,0.8047,16.155,13.000
119.1667,64.98,925.6,49.5,0.8062,16.076,12.960
119.3333,64.98,920.4,50.6,0.8056,15.999,12.889
119.5000,65.12,926.2,50.3,0.8043,16.067,12.923
119.6667,64.89,919.7,50.6,0.7996,16.129,12.897
119.8333,64.92,925.3,49.8,0.8025,16.155,12.964
120.0000,65.15,916.4,49.3,0.8043,15.991,12.862
120.1667,65.58,920.1,49.7,0.8017,15.875,12.728
120.3333,65.70,920.9,50.1,0.8044,15.973,12.849
120.5000,64.96,921.0,49.8,0.8054,16.015,12.899
120.6667,64.88,924.0,49.6,0.8052,15.920,12.819
120.8333,65.84,924.3,50.5,0.8032,16.079,12.914
121.0000,64.92,915.8,48.9,0.8020,16.039,12.863
121.1667,65.02,914.6,50.5,0.8041,15.833,12.732
121.3333,65.21,917.7,49.7,0.8004,16.188,12.957
121.5000,64.46,916.4,50.5,0.8028,15.937,12.794
121.6667,64.69,913.0,50.2,0.8007,16.017,12.825
121.8333,65.35,916.5,50.4,0.8043,16.073,12.927
122.0000,65.01,913.5,50.2,0.7999,15.784,12.625
122.1667,64.35,910.4,49.1,0.8030,15.745,12.643
122.3333,64.92,917.7,48.8,0.8021,15.874,12.733
122.5000,65.41,913.0,49.6,0.8011,15.916,12.750
122.6667,64.61,906.3,50.1,0.8013,15.789,12.652
122.8333,64.92,914.5,50.6,0.8036,15.814,12.708
123.0000,64.70,905.9,49.9,0.7990,15.742,12.578
123.1667,64.56,905.8,48.1,0.8053,15.679,12.626
123.3333,64.74,910.8,50.3,0.7980,15.917,12.702
123.5000,64.50,903.4,50.3,0.8043,15.786,12.697
123.6667,65.19,904.4,50.5,0.8005,15.729,12.591
123.8333,64.94,908.8,49.5,0.7989,15.930,12.727
124.0000,64.68,907.5,50.4,0.8021,15.592,12.507
124.1667,64.66,900.5,50.1,0.8031,15.495,12.444
124.3333,65.05,907.7,50.0,0.8030,15.758,12.653
124.5000,65.13,902.1,50.1,0.8037,15.570,12.514
124.6667,64.92,901.6,50.2,0.7998,15.655,12.521
124.8333,65.44,899.3,50.7,0.8008,15.526,12.433
125.0000,65.28,902.6,49.9,0.8009,15.641,12.527
125.1667,64.78,900.1,50.0,0.8035,15.563,12.504
125.3333,65.50,898.3,50.2,0.8007,15.527,12.432
125.5000,65.26,901.0,50.4,0.7983,15.594,12.448
125.6667,64.98,900.6,49.8,0.7978,15.478,12.349
125.8333,64.89,897.2,49.5,0.8006,15.486,12.399
126.0000,65.34,891.8,49.5,0.7978,15.379,12.269
126.1667,64.51,890.5,50.0,0.8011,15.194,12.172
126.3333,64.92,893.1,50.4,0.8014,15.285,12.250
126.5000,65.69,894.4,49.8,0.7961,15.644,12.454
126.6667,65.40,894.2,49.4,0.7995,15.492,12.385
126.8333,64.58,891.7,49.5,0.7995,15.445,12.348
127.0000,64.77,894.0,50.3,0.8003,15.477,12.387
127.1667,64.89,892.8,50.2,0.8006,15.443,12.364
127.3333,65.00,887.1,49.9,0.8013,15.239,12.211
127.5000,64.56,884.8,49.9,0.7993,15.142,12.103
127.6667,64.59,890.5,49.6,0.7978,15.390,12.278
127.8333,64.76,887.8,50.2,0.7958,15.267,12.150
128.0000,64.90,880.9,49.8,0.7976,15.259,12.170
128.1667,65.34,881.2,50.6,0.7965,15.217,12.120
128.3333,64.64,888.8,50.4,0.7981,15.380,12.275
128.5000,64.95,882.4,49.5,0.8009,15.151,12.134
128.6667,65.12,882.1,49.4,0.7945,15.285,12.144
128.8333,64.85,883.7,50.2,0.7983,15.293,12.209
129.0000,65.07,876.5,50.5,0.7992,15.089,12.059
129.1667,64.91,881.5,50.5,0.7967,15.006,11.956
129.3333,64.97,876.3,49.9,0.7962,15.165,12.074
129.5000,65.41,882.2,49.5,0.7978,15.194,12.121
129.6667,64.73,879.9,50.0,0.7997,15.113,12.086
129.8333,65.17,876.4,49.5,0.7986,15.117,12.073
130.0000,64.98,884.5,49.6,0.7990,15.186,12.133
130.1667,64.97,873.8,50.5,0.7971,14.936,11.905
130.3333,65.27,876.7,49.7,0.7964,15.141,12.059
130.5000,65.05,880.5,49.7,0.7978,14.993,11.961
130.6667,64.65,876.2,48.4,0.7986,14.951,11.939
130.8333,65.18,872.2,50.1,0.7977,14.855,11.851
131.0000,64.43,877.1,50.0,0.7989,15.001,11.985
131.1667,65.09,868.6,49.8,0.7940,14.938,11.861
131.3333,64.66,869.9,50.3,0.7945,15.062,11.966
131.5000,64.99,872.3,50.6,0.7941,14.990,11.904
131.6667,64.52,872.1,49.4,0.7989,14.958,11.949
131.8333,65.24,870.4,49.8,0.7915,15.092,11.945
132.0000,64.79,862.2,50.2,0.7977,14.717,11.739
132.1667,64.39,868.8,50.5,0.7971,14.809,11.804
132.3333,64.84,866.7,50.0,0.7952,14.819,11.784
132.5000,64.83,868.6,50.3,0.7973,14.702,11.721
132.6667,65.16,872.8,50.4,0.7953,14.897,11.848
132.8333,65.36,868.6,49.7,0.7961,14.946,11.899
133.0000,64.97,867.1,50.0,0.7971,14.736,11.746
133.1667,65.00,865.6,49.1,0.7932,15.000,11.897
133.3333,65.22,862.1,49.5,0.7958,14.795,11.774
133.5000,65.17,864.2,50.0,0.7947,14.687,11.672
133.6667,65.11,869.9,50.2,0.7948,14.995,11.918
133.8333,64.29,870.4,50.3,0.7990,14.709,11.752
134.0000,64.89,857.7,50.8,0.7965,14.727,11.730
134.1667,65.04,867.7,49.8,0.7931,14.819,11.752
134.3333,65.18,868.4,50.7,0.7958,14.838,11.808
134.5000,64.87,862.8,48.7,0.7969,14.631,11.659
134.6667,65.13,871.0,50.0,0.7938,14.838,11.779
134.8333,64.91,864.3,50.9,0.7897,14.868,11.741
135.0000,65.65,859.3,49.2,0.7916,14.554,11.521
135.1667,65.00,861.1,50.0,0.7930,14.714,11.668
135.3333,64.88,864.2,50.1,0.7952,14.789,11.760
135.5000,64.87,858.0,50.3,0.7982,14.645,11.690
135.6667,64.30,859.7,50.2,0.7965,14.597,11.626
135.8333,64.82,861.6,50.2,0.7949,14.636,11.633
136.0000,65.13,865.3,49.0,0.7922,14.805,11.728
136.1667,64.89,857.9,49.6,0.7954,14.569,11.588
136.3333,65.02,855.6,50.6,0.7906,14.706,11.626
136.5000,65.11,858.0,50.7,0.7955,14.558,11.581
136.6667,64.28,858.6,49.9,0.7960,14.548,11.580
136.8333,65.34,861.7,50.0,0.7917,14.651,11.599
137.0000,65.05,856.3,50.9,0.7927,14.655,11.617
137.1667,64.98,862.8,49.1,0.7929,14.731,11.680
137.3333,65.11,866.6,49.2,0.7920,14.798,11.720
137.5000,65.21,864.3,50.3,0.7930,14.773,11.715
137.6667,64.60,858.4,49.2,0.7946,14.508,11.528
137.8333,65.03,864.4,49.5,0.7948,14.656,11.648
138.0000,65.31,864.4,50.4,0.7923,14.605,11.572
138.1667,64.66,860.8,49.9,0.7901,14.714,11.626
138.3333,64.55,863.0,49.9,0.7959,14.599,11.619
138.5000,65.13,861.9,50.1,0.7893,14.669,11.578
138.6667,64.50,864.4,49.2,0.7937,14.547,11.546
138.8333,65.01,858.1,50.8,0.7949,14.466,11.498
139.0000,64.74,863.0,49.5,0.7911,14.646,11.585
139.1667,65.20,857.5,50.7,0.7917,14.685,11.626
139.3333,65.46,859.5,49.7,0.7915,14.615,11.567
139.5000,64.88,857.6,50.3,0.7937,14.515,11.521
139.6667,65.13,860.8,49.4,0.7944,14.526,11.540
139.8333,64.98,859.7,49.8,0.7893,14.660,11.571
140.0000,65.14,865.3,50.2,0.7878,14.802,11.660
140.1667,66.06,862.3,50.5,0.7881,14.571,11.484
140.3333,65.12,857.3,49.6,0.7908,14.557,11.512
140.5000,65.11,862.4,49.9,0.7904,14.524,11.480
140.6667,65.34,865.6,50.3,0.7880,14.749,11.621
140.8333,65.49,861.4,49.7,0.7875,14.495,11.415
141.0000,65.13,867.4,49.3,0.7905,14.534,11.490
141.1667,64.93,863.6,49.7,0.7913,14.780,11.695
141.3333,64.76,864.7,49.9,0.7936,14.481,11.492
141.5000,65.16,869.7,50.1,0.7892,14.658,11.568
141.6667,64.87,865.0,49.8,0.7915,14.616,11.568
141.8333,64.88,867.0,50.3,0.7873,14.698,11.572
142.0000,65.01,866.6,50.5,0.7868,14.728,11.587
142.1667,64.67,861.6,50.7,0.7900,14.549,11.494
142.3333,65.05,866.1,50.2,0.7907,14.622,11.561
142.5000,64.77,870.7,50.3,0.7947,14.723,11.700
142.6667,64.91,869.5,50.0,0.7917,14.683,11.625
142.8333,65.08,869.4,50.7,0.7907,14.641,11.578
143.0000,65.20,865.4,50.3,0.7866,14.689,11.555
143.1667,64.87,868.7,50.5,0.7914,14.613,11.565
143.3333,64.67,870.5,49.6,0.7896,14.701,11.609
143.5000,64.87,869.0,49.0,0.7890,14.707,11.604
143.6667,64.74,874.8,49.8,0.7927,14.703,11.655
143.8333,65.22,869.9,50.6,0.7933,14.439,11.455
144.0000,64.86,871.7,49.5,0.7883,14.787,11.657
144.1667,64.37,874.4,49.9,0.7909,14.734,11.654
144.3333,64.74,870.8,50.0,0.7917,14.625,11.579
144.5000,65.04,874.7,50.4,0.7903,14.722,11.635
144.6667,65.43,875.0,50.0,0.7896,14.527,11.471
144.8333,65.21,883.1,50.7,0.7903,14.804,11.700
145.0000,64.83,872.7,49.8,0.7922,14.548,11.525
145.1667,65.44,872.9,50.3,0.7878,14.671,11.559
145.3333,64.88,878.1,49.1,0.7930,14.597,11.575
145.5000,65.42,872.4,50.3,0.7893,14.537,11.473
145.6667,64.95,881.7,49.6,0.7871,14.878,11.710
145.8333,65.11,882.7,49.8,0.7888,14.975,11.811
146.0000,64.83,882.0,50.4,0.7902,15.009,11.861
146.1667,64.89,876.6,49.6,0.7865,14.752,11.603
146.3333,64.70,882.1,49.9,0.7884,14.895,11.744
146.5000,64.90,880.9,50.0,0.7897,14.641,11.563
146.6667,64.29,880.7,49.4,0.7867,14.770,11.620
146.8333,64.44,887.6,50.2,0.7920,14.933,11.827
147.0000,64.82,886.7,50.3,0.7876,14.853,11.699
147.1667,64.30,885.2,49.6,0.7917,14.680,11.622
147.3333,64.95,888.1,49.7,0.7840,14.760,11.572
147.5000,65.03,889.8,49.0,0.7886,14.972,11.808
147.6667,65.09,888.6,50.7,0.7869,14.885,11.713
147.8333,64.79,887.2,51.0,0.7899,14.787,11.680
148.0000,64.83,892.3,49.6,0.7867,14.925,11.741
148.1667,65.50,885.0,49.9,0.7845,14.824,11.630
148.3333,65.17,892.1,49.8,0.7906,14.861,11.750
148.5000,64.59,890.6,49.6,0.7910,14.749,11.667
148.6667,64.86,892.1,48.9,0.7917,14.945,11.832
148.8333,65.27,897.0,50.1,0.7879,14.844,11.696
149.0000,65.58,890.6,50.9,0.7832,15.042,11.781
149.1667,65.65,895.4,50.1,0.7871,14.958,11.773
149.3333,65.36,899.2,49.7,0.7934,14.907,11.828
149.5000,64.48,899.3,49.7,0.7855,15.088,11.851
149.6667,65.47,899.1,49.3,0.7856,15.121,11.880
149.8333,64.58,900.6,49.6,0.7896,14.894,11.760
150.0000,65.22,898.8,50.0,0.7896,14.954,11.807
150.1667,64.63,903.9,50.5,0.7883,14.893,11.741
150.3333,65.19,896.7,50.2,0.7859,14.975,11.768
150.5000,64.69,901.2,49.1,0.7871,15.114,11.896
150.6667,64.69,902.9,50.5,0.7868,15.028,11.824
150.8333,65.52,912.2,50.2,0.7815,15.329,11.979
151.0000,64.85,900.4,50.1,0.7853,14.904,11.704
151.1667,64.83,902.6,50.0,0.7861,14.958,11.759
151.3333,65.08,908.3,50.0,0.7861,15.017,11.805
151.5000,65.12,905.8,49.6,0.7853,15.046,11.817
151.6667,65.17,906.0,49.4,0.7831,14.998,11.744
151.8333,65.09,910.3,49.8,0.7885,15.042,11.860
152.0000,65.44,910.8,50.2,0.7833,15.134,11.854
152.1667,65.05,908.2,49.9,0.7844,15.079,11.827
152.3333,64.91,911.2,50.4,0.7882,15.113,11.912
152.5000,64.93,913.0,50.3,0.7872,15.091,11.880
152.6667,65.07,915.0,49.3,0.7877,15.061,11.863
152.8333,64.85,915.8,50.9,0.7870,15.014,11.815
153.0000,65.30,915.8,50.1,0.7849,15.178,11.912
153.1667,64.61,916.3,49.2,0.7859,15.287,12.013
153.3333,65.12,914.5,50.2,0.7850,15.200,11.933
153.5000,64.89,917.2,50.5,0.7831,15.226,11.925
153.6667,64.85,919.5,50.4,0.7856,15.411,12.107
153.8333,64.67,917.1,50.1,0.7905,15.077,11.918
154.0000,64.75,922.5,49.8,0.7864,15.459,12.157
154.1667,65.00,920.1,49.6,0.7851,15.230,11.957
